TransactionID,CustomerID,CustomerSegment,ProductCategory,OrderMonth,PaymentTerms,IsStandardOrder,IsUrgent,TransactionAmount,COGS_EUR,WarehouseCost_EUR,ShippingCost_EUR,ReturnsCost_EUR,InterestCost_EUR,OverheadCost_EUR,TotalCost_EUR,Profit_EUR,ProfitMargin_Pct,CostToRevenue_Pct,ProfitabilityCategory,ShouldRaisePrice,ShouldReduceCost,ShouldReviewCustomer
TXN-2023-003424,CUST-121,Mid-Market,Fresh,3,Net-30,True,False,452.5,271.5,189.96,0.0,0.0,1.86,99.59,562.91,-110.41,-24.4,124.4,Loss,True,True,True
TXN-2023-003425,CUST-121,Mid-Market,Fresh,4,Net-90,False,False,673.2,403.92,458.58,91.57,232.59,8.3,99.59,1294.55,-621.35,-92.3,192.3,Loss,True,True,True
TXN-2023-003426,CUST-121,Mid-Market,Fresh,4,Net-30,False,False,720.34,432.2,355.04,95.54,0.0,2.96,99.59,985.33,-264.99,-36.79,136.79,Loss,True,True,True
TXN-2023-003427,CUST-121,Mid-Market,Fresh,4,Net-60,False,False,375.86,225.52,248.2,69.75,143.37,3.09,99.59,789.52,-413.66,-110.06,210.06,Loss,True,True,True
TXN-2023-003428,CUST-121,Mid-Market,Fresh,4,Net-90,True,False,466.19,279.71,178.02,0.0,0.0,5.75,99.59,563.07,-96.88,-20.78,120.78,Loss,True,True,True
TXN-2023-003429,CUST-121,Mid-Market,Grocery,4,Net-30,True,False,1002.85,601.71,116.37,0.0,0.0,4.12,84.59,806.79,196.06,19.55,80.45,Highly Profitable,False,False,False
TXN-2023-003430,CUST-121,Mid-Market,Fresh,5,Net-30,True,False,294.35,176.61,126.83,0.0,0.0,1.21,99.59,404.24,-109.89,-37.33,137.33,Loss,True,True,True
TXN-2023-003431,CUST-121,Mid-Market,Fresh,5,Net-60,True,False,501.48,300.89,187.11,0.0,0.0,4.12,99.59,591.71,-90.23,-17.99,117.99,Loss,True,True,True
TXN-2023-003432,CUST-121,Mid-Market,Fresh,5,Net-30,True,False,666.56,399.94,235.06,0.0,0.0,2.74,99.59,737.33,-70.77,-10.62,110.62,Loss,True,True,True
TXN-2023-003433,CUST-121,Mid-Market,Fresh,6,Net-60,True,True,699.91,419.95,318.21,0.0,0.0,5.75,99.59,843.5,-143.59,-20.51,120.51,Loss,True,True,True
TXN-2023-003434,CUST-121,Mid-Market,Fresh,6,Net-60,True,False,563.05,337.83,172.18,0.0,0.0,4.63,99.59,614.23,-51.18,-9.09,109.09,Loss,True,True,True
TXN-2023-003435,CUST-121,Mid-Market,Fresh,6,Net-90,False,False,542.88,325.73,331.81,81.65,0.0,6.69,99.59,845.47,-302.59,-55.74,155.74,Loss,True,True,True
TXN-2023-003436,CUST-121,Mid-Market,Milk,7,Net-30,True,True,662.59,397.55,190.81,0.0,0.0,2.72,94.59,685.67,-23.08,-3.48,103.48,Breakeven,True,True,True
TXN-2023-003437,CUST-121,Mid-Market,Fresh,7,Net-60,True,False,544.31,326.59,167.51,0.0,0.0,4.47,99.59,598.16,-53.85,-9.89,109.89,Loss,True,True,True
TXN-2023-003438,CUST-121,Mid-Market,Fresh,7,Net-60,True,False,506.61,303.97,201.31,0.0,0.0,4.16,99.59,609.03,-102.42,-20.22,120.22,Loss,True,True,True
TXN-2023-003439,CUST-121,Mid-Market,Fresh,7,Net-60,False,False,232.22,139.33,180.21,57.85,99.9,1.91,99.59,578.79,-346.57,-149.24,249.24,Loss,True,True,True
TXN-2023-003440,CUST-121,Mid-Market,Fresh,8,Net-60,True,False,586.43,351.86,218.17,0.0,0.0,4.82,99.59,674.44,-88.01,-15.01,115.01,Loss,True,True,True
TXN-2023-003441,CUST-121,Mid-Market,Fresh,8,Net-60,True,False,884.82,530.89,269.51,0.0,0.0,7.27,99.59,907.26,-22.44,-2.54,102.54,Breakeven,True,True,True
TXN-2023-003442,CUST-121,Mid-Market,Fresh,8,Net-90,True,True,565.87,339.52,295.12,0.0,0.0,6.98,99.59,741.21,-175.34,-30.99,130.99,Loss,True,True,True
TXN-2023-003443,CUST-121,Mid-Market,Fresh,9,Net-90,False,False,503.21,301.93,258.96,79.67,0.0,6.2,99.59,746.35,-243.14,-48.32,148.32,Loss,True,True,True
TXN-2023-003444,CUST-121,Mid-Market,Fresh,9,Net-60,False,True,423.68,254.21,362.96,91.73,0.0,3.48,99.59,811.97,-388.29,-91.65,191.65,Loss,True,True,True
TXN-2023-003445,CUST-121,Mid-Market,Fresh,9,Net-90,True,False,406.81,244.09,179.63,0.0,0.0,5.02,99.59,528.33,-121.52,-29.87,129.87,Loss,True,True,True
TXN-2023-003446,CUST-121,Mid-Market,Fresh,10,Net-60,False,False,604.02,362.41,336.17,87.6,0.0,4.96,99.59,890.73,-286.71,-47.47,147.47,Loss,True,True,True
TXN-2023-003447,CUST-121,Mid-Market,Fresh,10,Net-90,False,False,338.37,203.02,258.38,65.78,0.0,4.17,99.59,630.94,-292.57,-86.47,186.47,Loss,True,True,True
TXN-2023-003448,CUST-121,Mid-Market,Milk,10,Net-30,True,False,910.7,546.42,163.93,0.0,0.0,3.74,94.59,808.68,102.02,11.2,88.8,Highly Profitable,False,False,False
TXN-2023-003449,CUST-121,Mid-Market,Grocery,10,Net-60,False,False,684.49,410.69,150.08,115.97,0.0,5.63,84.59,766.96,-82.47,-12.05,112.05,Loss,True,True,True
TXN-2023-003450,CUST-121,Mid-Market,Grocery,11,Net-90,True,False,814.14,488.48,87.85,0.0,0.0,10.04,84.59,670.96,143.18,17.59,82.41,Highly Profitable,False,False,False
TXN-2023-003451,CUST-121,Mid-Market,Fresh,11,Net-60,True,False,632.79,379.67,187.83,0.0,0.0,5.2,99.59,672.29,-39.5,-6.24,106.24,Loss,True,True,True
TXN-2023-003452,CUST-121,Mid-Market,Fresh,11,Net-60,True,False,1881.92,1129.15,472.65,0.0,0.0,15.47,99.59,1716.86,165.06,8.77,91.23,Highly Profitable,False,False,False
TXN-2023-003453,CUST-121,Mid-Market,Grocery,11,Net-30,True,False,399.5,239.7,50.51,0.0,0.0,1.64,84.59,376.44,23.06,5.77,94.23,Profitable,False,False,False
TXN-2023-003454,CUST-121,Mid-Market,Grocery,11,Net-30,True,False,702.51,421.51,113.64,0.0,0.0,2.89,84.59,622.63,79.88,11.37,88.63,Highly Profitable,False,False,False
TXN-2023-003455,CUST-121,Mid-Market,Fresh,12,Net-60,True,False,1213.96,728.38,412.05,0.0,0.0,9.98,99.59,1250.0,-36.04,-2.97,102.97,Loss,True,True,True
TXN-2023-003456,CUST-121,Mid-Market,Fresh,12,Net-30,False,False,324.71,194.83,251.34,63.8,0.0,1.33,99.59,610.89,-286.18,-88.13,188.13,Loss,True,True,True
TXN-2023-003457,CUST-121,Mid-Market,Fresh,12,Net-30,True,False,767.4,460.44,202.53,0.0,0.0,3.15,99.59,765.71,1.69,0.22,99.78,Profitable,False,True,True
TXN-2023-003458,CUST-122,SMB,Milk,1,Net-30,True,False,243.04,145.82,116.1,0.0,0.0,1.0,74.23,337.15,-94.11,-38.72,138.72,Loss,True,True,True
TXN-2023-003459,CUST-122,SMB,Grocery,1,Net-30,False,False,139.6,83.76,50.6,37.77,0.0,0.57,64.23,236.93,-97.33,-69.72,169.72,Loss,True,True,True
TXN-2023-003460,CUST-122,SMB,Milk,1,Net-60,False,True,444.0,266.4,274.83,66.19,0.0,3.65,74.23,685.3,-241.3,-54.35,154.35,Loss,True,True,True
TXN-2023-003461,CUST-122,SMB,Frozen,2,Net-60,True,False,223.05,133.83,52.17,0.0,0.0,1.83,69.23,257.06,-34.01,-15.25,115.25,Loss,True,True,True
TXN-2023-003462,CUST-122,SMB,Frozen,2,Net-30,True,False,340.44,204.26,79.76,0.0,0.0,1.4,69.23,354.65,-14.21,-4.18,104.18,Breakeven,True,True,True
TXN-2023-003463,CUST-122,SMB,Frozen,2,Net-30,False,True,297.2,178.32,105.85,52.86,0.0,1.22,69.23,407.48,-110.28,-37.11,137.11,Loss,True,True,True
TXN-2023-003464,CUST-122,SMB,Milk,3,Net-30,False,False,320.85,192.51,159.41,42.9,0.0,1.32,74.23,470.37,-149.52,-46.6,146.6,Loss,True,True,True
TXN-2023-003465,CUST-122,SMB,Fresh,3,Net-30,False,False,237.42,142.45,181.15,57.85,0.0,0.98,79.23,461.66,-224.24,-94.45,194.45,Loss,True,True,True
TXN-2023-003466,CUST-122,SMB,Fresh,3,Net-30,True,False,212.29,127.37,96.11,0.0,0.0,0.87,79.23,303.58,-91.29,-43.0,143.0,Loss,True,True,True
TXN-2023-003467,CUST-122,SMB,Frozen,4,Net-30,True,False,173.17,103.9,47.3,0.0,0.0,0.71,69.23,221.14,-47.97,-27.7,127.7,Loss,True,True,True
TXN-2023-003468,CUST-122,SMB,Milk,4,Net-30,True,False,339.26,203.56,145.6,0.0,0.0,1.39,74.23,424.78,-85.52,-25.21,125.21,Loss,True,True,True
TXN-2023-003469,CUST-122,SMB,Grocery,4,Net-30,False,False,258.49,155.09,87.38,55.54,0.0,1.06,64.23,363.3,-104.81,-40.55,140.55,Loss,True,True,True
TXN-2023-003470,CUST-122,SMB,Fresh,4,Net-30,True,False,228.7,137.22,86.93,0.0,0.0,0.94,79.23,304.32,-75.62,-33.07,133.07,Loss,True,True,True
TXN-2023-003471,CUST-122,SMB,Fresh,5,Net-90,False,False,218.25,130.95,132.37,55.87,0.0,2.69,79.23,401.11,-182.86,-83.78,183.78,Loss,True,True,True
TXN-2023-003472,CUST-122,SMB,DetergentsPaper,5,Net-90,False,False,173.37,104.02,54.26,24.57,0.0,2.14,64.23,249.22,-75.85,-43.75,143.75,Loss,True,True,True
TXN-2023-003473,CUST-122,SMB,Grocery,5,Net-90,True,False,179.18,107.51,43.09,0.0,0.0,2.21,64.23,217.04,-37.86,-21.13,121.13,Loss,True,True,True
TXN-2023-003474,CUST-122,SMB,Milk,5,Net-60,False,False,195.95,117.57,113.43,39.61,0.0,1.61,74.23,346.45,-150.5,-76.81,176.81,Loss,True,True,True
TXN-2023-003475,CUST-122,SMB,Milk,6,Net-30,True,False,620.12,372.07,145.75,0.0,0.0,2.55,74.23,594.6,25.52,4.12,95.88,Profitable,False,True,True
TXN-2023-003476,CUST-122,SMB,Grocery,6,Net-30,True,True,171.22,102.73,65.5,0.0,0.0,0.7,64.23,233.16,-61.94,-36.18,136.18,Loss,True,True,True
TXN-2023-003477,CUST-122,SMB,Fresh,6,Net-90,False,False,240.66,144.4,228.2,57.85,0.0,2.97,79.23,512.65,-271.99,-113.02,213.02,Loss,True,True,True
TXN-2023-003478,CUST-122,SMB,Fresh,6,Net-30,True,True,485.51,291.31,270.69,0.0,0.0,2.0,79.23,643.23,-157.72,-32.48,132.48,Loss,True,True,True
TXN-2023-003479,CUST-122,SMB,Grocery,7,Net-30,True,False,137.84,82.7,54.19,0.0,0.0,0.57,64.23,201.69,-63.85,-46.32,146.32,Loss,True,True,True
TXN-2023-003480,CUST-122,SMB,Milk,7,Net-90,False,False,175.18,105.11,199.93,39.61,0.0,2.16,74.23,421.04,-245.86,-140.35,240.35,Loss,True,True,True
TXN-2023-003481,CUST-122,SMB,Fresh,7,Net-30,True,True,213.92,128.35,167.02,0.0,0.0,0.88,79.23,375.48,-161.56,-75.52,175.52,Loss,True,True,True
TXN-2023-003482,CUST-122,SMB,Fresh,8,Net-60,True,False,228.92,137.35,111.09,0.0,0.0,1.88,79.23,329.55,-100.63,-43.96,143.96,Loss,True,True,True
TXN-2023-003483,CUST-122,SMB,Frozen,8,Net-30,False,True,429.82,257.89,152.14,59.87,0.0,1.77,69.23,540.9,-111.08,-25.84,125.84,Loss,True,True,True
TXN-2023-003484,CUST-122,SMB,Fresh,8,Net-30,False,False,217.66,130.6,213.77,55.87,0.0,0.89,79.23,480.36,-262.7,-120.69,220.69,Loss,True,True,True
TXN-2023-003485,CUST-122,SMB,Frozen,8,Net-30,True,False,276.99,166.19,66.5,0.0,0.0,1.14,69.23,303.06,-26.07,-9.41,109.41,Loss,True,True,True
TXN-2023-003486,CUST-122,SMB,Milk,9,Net-30,False,False,175.67,105.4,128.81,39.61,0.0,0.72,74.23,348.77,-173.1,-98.54,198.54,Loss,True,True,True
TXN-2023-003487,CUST-122,SMB,Fresh,9,Net-30,True,False,101.15,60.69,86.65,0.0,0.0,0.42,79.23,226.99,-125.84,-124.41,224.41,Loss,True,True,True
TXN-2023-003488,CUST-122,SMB,Fresh,9,Net-90,False,False,552.61,331.57,256.63,83.64,0.0,6.81,79.23,757.88,-205.27,-37.14,137.14,Loss,True,True,True
TXN-2023-003489,CUST-122,SMB,Milk,10,Net-60,False,False,199.29,119.57,166.78,39.61,0.0,1.64,74.23,401.83,-202.54,-101.63,201.63,Loss,True,True,True
TXN-2023-003490,CUST-122,SMB,Fresh,10,Net-30,False,False,232.57,139.54,180.27,57.85,0.0,0.96,79.23,457.85,-225.28,-96.87,196.87,Loss,True,True,True
TXN-2023-003491,CUST-122,SMB,Delicatessen,10,Net-30,False,False,334.45,200.67,248.36,43.98,0.0,1.37,77.23,571.61,-237.16,-70.91,170.91,Loss,True,True,True
TXN-2023-003492,CUST-122,SMB,Fresh,11,Net-60,True,False,299.23,179.54,127.41,0.0,0.0,2.46,79.23,388.64,-89.41,-29.88,129.88,Loss,True,True,True
TXN-2023-003493,CUST-122,SMB,Milk,11,Net-30,False,False,302.64,181.58,139.7,42.9,0.0,1.24,74.23,439.65,-137.01,-45.27,145.27,Loss,True,True,True
TXN-2023-003494,CUST-122,SMB,Fresh,11,Net-60,False,False,564.98,338.99,279.24,83.64,200.12,4.64,79.23,985.86,-420.88,-74.49,174.49,Loss,True,True,True
TXN-2023-003495,CUST-122,SMB,Grocery,11,Net-60,True,False,365.71,219.43,55.8,0.0,0.0,3.01,64.23,342.47,23.24,6.36,93.64,Profitable,False,False,False
TXN-2023-003496,CUST-122,SMB,Frozen,12,Net-60,False,False,425.49,255.29,106.41,39.87,0.0,3.5,69.23,474.3,-48.81,-11.47,111.47,Loss,True,True,True
TXN-2023-003497,CUST-122,SMB,Frozen,12,Net-30,True,True,290.1,174.06,112.21,0.0,0.0,1.19,69.23,356.69,-66.59,-22.95,122.95,Loss,True,True,True
TXN-2023-003498,CUST-122,SMB,Frozen,12,Net-30,True,False,301.68,181.01,68.92,0.0,0.0,1.24,69.23,320.4,-18.72,-6.2,106.2,Breakeven,True,True,True
TXN-2023-003499,CUST-122,SMB,Frozen,12,Net-30,True,False,98.31,58.99,47.83,0.0,0.0,0.4,69.23,176.45,-78.14,-79.48,179.48,Loss,True,True,True
TXN-2023-003500,CUST-123,SMB,Frozen,1,Net-60,True,False,248.07,148.84,62.46,0.0,0.0,2.04,69.23,282.57,-34.5,-13.91,113.91,Loss,True,True,True
TXN-2023-003501,CUST-123,SMB,Fresh,1,Net-60,True,True,365.68,219.41,179.18,0.0,0.0,3.01,79.23,480.83,-115.15,-31.49,131.49,Loss,True,True,True
TXN-2023-003502,CUST-123,SMB,Fresh,1,Net-30,True,False,274.65,164.79,135.62,0.0,0.0,1.13,79.23,380.77,-106.12,-38.64,138.64,Loss,True,True,True
TXN-2023-003503,CUST-123,SMB,Fresh,1,Net-30,True,False,235.26,141.16,101.3,0.0,0.0,0.97,79.23,322.66,-87.4,-37.15,137.15,Loss,True,True,True
TXN-2023-003504,CUST-123,SMB,Fresh,2,Net-30,False,False,335.42,201.25,176.34,65.78,0.0,1.38,79.23,523.98,-188.56,-56.22,156.22,Loss,True,True,True
TXN-2023-003505,CUST-123,SMB,Grocery,2,Net-30,True,False,459.74,275.84,89.44,0.0,0.0,1.89,64.23,431.4,28.34,6.16,93.84,Profitable,False,False,False
TXN-2023-003506,CUST-123,SMB,Fresh,2,Net-30,True,False,178.09,106.85,129.05,0.0,0.0,0.73,79.23,315.86,-137.77,-77.36,177.36,Loss,True,True,True
TXN-2023-003507,CUST-123,SMB,Fresh,3,Net-30,True,False,270.7,162.42,121.56,0.0,0.0,1.11,79.23,364.32,-93.62,-34.58,134.58,Loss,True,True,True
TXN-2023-003508,CUST-123,SMB,Fresh,3,Net-30,True,False,363.58,218.15,169.58,0.0,0.0,1.49,79.23,468.45,-104.87,-28.84,128.84,Loss,True,True,True
TXN-2023-003509,CUST-123,SMB,Fresh,3,Net-30,True,False,341.3,204.78,164.48,0.0,0.0,1.4,79.23,449.89,-108.59,-31.82,131.82,Loss,True,True,True
TXN-2023-003510,CUST-123,SMB,Fresh,3,Net-30,False,False,765.18,459.11,372.27,99.5,260.52,3.14,79.23,1273.77,-508.59,-66.47,166.47,Loss,True,True,True
TXN-2023-003511,CUST-123,SMB,Fresh,4,Net-30,False,False,156.6,93.96,173.24,51.9,0.0,0.64,79.23,398.97,-242.37,-154.77,254.77,Loss,True,True,True
TXN-2023-003512,CUST-123,SMB,Fresh,4,Net-60,True,False,282.77,169.66,139.02,0.0,0.0,2.32,79.23,390.23,-107.46,-38.0,138.0,Loss,True,True,True
TXN-2023-003513,CUST-123,SMB,Fresh,4,Net-60,True,False,346.61,207.97,151.54,0.0,0.0,2.85,79.23,441.59,-94.98,-27.4,127.4,Loss,True,True,True
TXN-2023-003514,CUST-123,SMB,Milk,4,Net-30,True,False,461.97,277.18,139.8,0.0,0.0,1.9,74.23,493.11,-31.14,-6.74,106.74,Loss,True,True,True
TXN-2023-003515,CUST-123,SMB,Fresh,5,Net-30,True,False,182.49,109.49,130.86,0.0,0.0,0.75,79.23,320.33,-137.84,-75.54,175.54,Loss,True,True,True
TXN-2023-003516,CUST-123,SMB,Fresh,5,Net-30,True,True,317.67,190.6,216.73,0.0,0.0,1.31,79.23,487.87,-170.2,-53.58,153.58,Loss,True,True,True
TXN-2023-003517,CUST-123,SMB,Milk,5,Net-60,False,True,191.7,115.02,202.16,59.61,0.0,1.58,74.23,452.6,-260.9,-136.1,236.1,Loss,True,True,True
TXN-2023-003518,CUST-123,SMB,Fresh,5,Net-30,False,False,296.76,178.06,200.98,61.82,0.0,1.22,79.23,521.31,-224.55,-75.67,175.67,Loss,True,True,True
TXN-2023-003519,CUST-123,SMB,Frozen,5,Net-30,True,False,820.19,492.11,118.45,0.0,0.0,3.37,69.23,683.16,137.03,16.71,83.29,Highly Profitable,False,False,False
TXN-2023-003520,CUST-123,SMB,Fresh,6,Net-30,False,False,699.39,419.63,305.94,93.55,0.0,2.87,79.23,901.22,-201.83,-28.86,128.86,Loss,True,True,True
TXN-2023-003521,CUST-123,SMB,Fresh,6,Net-30,False,False,242.05,145.23,228.5,57.85,102.65,0.99,79.23,614.45,-372.4,-153.85,253.85,Loss,True,True,True
TXN-2023-003522,CUST-123,SMB,Fresh,6,Net-90,True,False,208.37,125.02,136.4,0.0,67.68,2.57,79.23,410.9,-202.53,-97.2,197.2,Loss,True,True,True
TXN-2023-003523,CUST-123,SMB,Fresh,7,Net-30,True,False,158.36,95.02,71.2,0.0,0.0,0.65,79.23,246.1,-87.74,-55.4,155.4,Loss,True,True,True
TXN-2023-003524,CUST-123,SMB,Fresh,7,Net-30,False,True,338.02,202.81,300.15,85.78,0.0,1.39,79.23,669.36,-331.34,-98.02,198.02,Loss,True,True,True
TXN-2023-003525,CUST-123,SMB,Fresh,7,Net-30,False,False,413.79,248.27,204.18,71.73,0.0,1.7,79.23,605.11,-191.32,-46.24,146.24,Loss,True,True,True
TXN-2023-003526,CUST-123,SMB,Fresh,7,Net-30,True,False,227.46,136.48,110.88,0.0,0.0,0.93,79.23,327.52,-100.06,-43.99,143.99,Loss,True,True,True
TXN-2023-003527,CUST-123,SMB,Fresh,7,Net-60,True,False,149.78,89.87,67.75,0.0,0.0,1.23,79.23,238.08,-88.3,-58.95,158.95,Loss,True,True,True
TXN-2023-003528,CUST-123,SMB,Grocery,8,Net-60,False,False,275.31,165.19,90.18,59.1,0.0,2.26,64.23,380.96,-105.65,-38.37,138.37,Loss,True,True,True
TXN-2023-003529,CUST-123,SMB,Delicatessen,8,Net-30,True,False,252.97,151.78,126.29,0.0,77.09,1.04,77.23,433.43,-180.46,-71.34,171.34,Loss,True,True,True
TXN-2023-003530,CUST-123,SMB,Fresh,8,Net-30,True,False,449.13,269.48,132.79,0.0,0.0,1.85,79.23,483.35,-34.22,-7.62,107.62,Loss,True,True,True
TXN-2023-003531,CUST-123,SMB,Fresh,8,Net-30,True,False,293.4,176.04,126.71,0.0,0.0,1.21,79.23,383.19,-89.79,-30.6,130.6,Loss,True,True,True
TXN-2023-003532,CUST-123,SMB,Delicatessen,9,Net-90,True,False,95.67,57.4,72.53,0.0,0.0,1.18,77.23,208.34,-112.67,-117.77,217.77,Loss,True,True,True
TXN-2023-003533,CUST-123,SMB,Frozen,9,Net-30,False,False,157.67,94.6,105.22,27.01,0.0,0.65,69.23,296.71,-139.04,-88.19,188.19,Loss,True,True,True
TXN-2023-003534,CUST-123,SMB,Fresh,9,Net-30,True,False,236.13,141.68,114.99,0.0,0.0,0.97,79.23,336.87,-100.74,-42.66,142.66,Loss,True,True,True
TXN-2023-003535,CUST-123,SMB,Fresh,9,Net-30,True,False,225.62,135.37,127.31,0.0,0.0,0.93,79.23,342.84,-117.22,-51.96,151.96,Loss,True,True,True
TXN-2023-003536,CUST-123,SMB,Fresh,10,Net-30,False,False,151.33,90.8,192.67,51.9,0.0,0.62,79.23,415.22,-263.89,-174.38,274.38,Loss,True,True,True
TXN-2023-003537,CUST-123,SMB,Fresh,10,Net-30,True,False,206.32,123.79,95.4,0.0,0.0,0.85,79.23,299.27,-92.95,-45.05,145.05,Loss,True,True,True
TXN-2023-003538,CUST-123,SMB,Fresh,10,Net-30,True,False,183.79,110.27,131.02,0.0,0.0,0.76,79.23,321.28,-137.49,-74.81,174.81,Loss,True,True,True
TXN-2023-003539,CUST-123,SMB,Fresh,11,Net-30,False,False,301.54,180.92,186.04,63.8,0.0,1.24,79.23,511.23,-209.69,-69.54,169.54,Loss,True,True,True
TXN-2023-003540,CUST-123,SMB,Fresh,11,Net-30,True,False,349.46,209.68,111.13,0.0,0.0,1.44,79.23,401.48,-52.02,-14.88,114.88,Loss,True,True,True
TXN-2023-003541,CUST-123,SMB,Fresh,11,Net-90,True,False,118.65,71.19,115.92,0.0,0.0,1.46,79.23,267.8,-149.15,-125.71,225.71,Loss,True,True,True
TXN-2023-003542,CUST-123,SMB,Fresh,11,Net-60,True,True,83.64,50.18,176.35,0.0,0.0,0.69,79.23,306.45,-222.81,-266.4,366.4,Loss,True,True,True
TXN-2023-003543,CUST-123,SMB,Fresh,11,Net-30,True,False,136.99,82.19,79.8,0.0,0.0,0.56,79.23,241.78,-104.79,-76.5,176.5,Loss,True,True,True
TXN-2023-003544,CUST-123,SMB,Frozen,12,Net-30,True,False,221.06,132.64,75.64,0.0,0.0,0.91,69.23,278.42,-57.36,-25.95,125.95,Loss,True,True,True
TXN-2023-003545,CUST-123,SMB,Frozen,12,Net-30,True,False,869.26,521.56,138.99,0.0,0.0,3.57,69.23,733.35,135.91,15.64,84.36,Highly Profitable,False,False,False
TXN-2023-003546,CUST-123,SMB,Fresh,12,Net-60,True,False,864.68,518.81,294.19,0.0,0.0,7.11,79.23,899.34,-34.66,-4.01,104.01,Loss,True,True,True
TXN-2023-003547,CUST-123,SMB,Fresh,12,Net-90,True,False,199.63,119.78,92.17,0.0,0.0,2.46,79.23,293.64,-94.01,-47.09,147.09,Loss,True,True,True
TXN-2023-003548,CUST-123,SMB,Grocery,12,Net-90,False,False,530.09,318.05,131.66,94.64,0.0,6.54,64.23,615.12,-85.03,-16.04,116.04,Loss,True,True,True
TXN-2023-003549,CUST-124,Mid-Market,Milk,1,Net-30,True,False,1730.05,1038.03,327.29,0.0,0.0,7.11,94.59,1467.02,263.03,15.2,84.8,Highly Profitable,False,False,False
TXN-2023-003550,CUST-124,Mid-Market,Fresh,2,Net-60,True,False,853.08,511.85,263.28,0.0,0.0,7.01,99.59,881.73,-28.65,-3.36,103.36,Loss,True,True,True
TXN-2023-003551,CUST-124,Mid-Market,Fresh,3,Net-90,True,False,1382.86,829.72,391.4,0.0,0.0,17.05,99.59,1337.76,45.1,3.26,96.74,Profitable,False,True,True
TXN-2023-003552,CUST-124,Mid-Market,Fresh,3,Net-30,True,False,3172.26,1903.36,764.85,0.0,0.0,13.04,99.59,2780.84,391.42,12.34,87.66,Highly Profitable,False,False,False
TXN-2023-003553,CUST-124,Mid-Market,Milk,4,Net-60,True,False,1258.81,755.29,326.98,0.0,0.0,10.35,94.59,1187.21,71.6,5.69,94.31,Highly Profitable,False,False,False
TXN-2023-003554,CUST-124,Mid-Market,Fresh,5,Net-90,True,False,2937.07,1762.24,701.2,0.0,0.0,36.21,99.59,2599.24,337.83,11.5,88.5,Highly Profitable,False,False,False
TXN-2023-003555,CUST-124,Mid-Market,Milk,5,Net-90,True,False,1768.34,1061.0,331.82,0.0,0.0,21.8,94.59,1509.21,259.13,14.65,85.35,Highly Profitable,False,False,False
TXN-2023-003556,CUST-124,Mid-Market,Milk,6,Net-60,True,False,2342.69,1405.61,377.79,0.0,0.0,19.25,94.59,1897.24,445.45,19.01,80.99,Highly Profitable,False,False,False
TXN-2023-003557,CUST-124,Mid-Market,Fresh,6,Net-60,False,False,3808.8,2285.28,1498.95,341.48,1178.87,31.31,99.59,5435.48,-1626.68,-42.71,142.71,Loss,True,True,True
TXN-2023-003558,CUST-124,Mid-Market,Milk,7,Net-60,True,False,1190.56,714.34,238.51,0.0,0.0,9.79,94.59,1057.23,133.33,11.2,88.8,Highly Profitable,False,False,False
TXN-2023-003559,CUST-124,Mid-Market,Grocery,8,Net-60,True,False,1920.08,1152.05,173.64,0.0,0.0,15.78,84.59,1426.06,494.02,25.73,74.27,Highly Profitable,False,False,False
TXN-2023-003560,CUST-124,Mid-Market,Milk,8,Net-30,False,False,2702.81,1621.69,736.73,106.09,806.22,11.11,94.59,3376.43,-673.62,-24.92,124.92,Loss,True,True,True
TXN-2023-003561,CUST-124,Mid-Market,DetergentsPaper,9,Net-30,True,False,2339.55,1403.73,146.93,0.0,0.0,9.61,84.59,1644.86,694.69,29.69,70.31,Highly Profitable,False,False,False
TXN-2023-003562,CUST-124,Mid-Market,Grocery,10,Net-30,True,True,1309.9,785.94,177.26,0.0,0.0,5.38,84.59,1053.17,256.73,19.6,80.4,Highly Profitable,False,False,False
TXN-2023-003563,CUST-124,Mid-Market,Fresh,11,Net-60,True,False,3685.73,2211.44,850.26,0.0,0.0,30.29,99.59,3191.58,494.15,13.41,86.59,Highly Profitable,False,False,False
TXN-2023-003564,CUST-124,Mid-Market,Grocery,12,Net-60,True,False,2663.43,1598.06,226.98,0.0,0.0,21.89,84.59,1931.52,731.91,27.48,72.52,Highly Profitable,False,False,False
TXN-2023-003565,CUST-125,Mid-Market,DetergentsPaper,1,Net-30,True,False,865.74,519.44,60.92,0.0,0.0,3.56,84.59,668.51,197.23,22.78,77.22,Highly Profitable,False,False,False
TXN-2023-003566,CUST-125,Mid-Market,Fresh,1,Net-30,False,False,2392.96,1435.78,922.05,228.42,0.0,9.83,99.59,2695.67,-302.71,-12.65,112.65,Loss,True,True,True
TXN-2023-003567,CUST-125,Mid-Market,Grocery,1,Net-60,True,False,802.15,481.29,114.69,0.0,0.0,6.59,84.59,687.16,114.99,14.34,85.66,Highly Profitable,False,False,False
TXN-2023-003568,CUST-125,Mid-Market,Fresh,2,Net-60,True,False,780.03,468.02,247.23,0.0,0.0,6.41,99.59,821.25,-41.22,-5.28,105.28,Loss,True,True,True
TXN-2023-003569,CUST-125,Mid-Market,Grocery,2,Net-90,False,False,1348.14,808.88,207.97,208.38,0.0,16.62,84.59,1326.44,21.7,1.61,98.39,Profitable,False,True,True
