TransactionID,CustomerID,CustomerSegment,TransactionAmount_EUR,PaymentTerms,DSO_Days,AnnualInterestRate,DailyInterestCost_EUR,DSO_InterestCost_EUR
TXN-2023-003639,CUST-127,Mid-Market,712.06,Net-30,30,0.05,0.0975,2.93
TXN-2023-003640,CUST-127,Mid-Market,317.41,Net-30,30,0.05,0.0435,1.3
TXN-2023-003641,CUST-127,Mid-Market,960.45,Net-30,30,0.05,0.1316,3.95
TXN-2023-003642,CUST-127,Mid-Market,642.15,Net-30,30,0.05,0.088,2.64
TXN-2023-003643,CUST-127,Mid-Market,330.63,Net-60,60,0.05,0.0453,2.72
TXN-2023-003644,CUST-127,Mid-Market,444.78,Net-90,90,0.05,0.0609,5.48
TXN-2023-003645,CUST-127,Mid-Market,587.67,Net-60,60,0.05,0.0805,4.83
TXN-2023-003646,CUST-127,Mid-Market,1426.42,Net-90,90,0.05,0.1954,17.59
TXN-2023-003647,CUST-127,Mid-Market,464.33,Net-60,60,0.05,0.0636,3.82
TXN-2023-003648,CUST-127,Mid-Market,710.96,Net-90,90,0.05,0.0974,8.77
TXN-2023-003649,CUST-127,Mid-Market,533.57,Net-60,60,0.05,0.0731,4.39
TXN-2023-003650,CUST-127,Mid-Market,667.49,Net-30,30,0.05,0.0914,2.74
TXN-2023-003651,CUST-127,Mid-Market,661.98,Net-30,30,0.05,0.0907,2.72
TXN-2023-003652,CUST-127,Mid-Market,907.07,Net-60,60,0.05,0.1243,7.46
TXN-2023-003653,CUST-127,Mid-Market,766.48,Net-60,60,0.05,0.105,6.3
TXN-2023-003654,CUST-127,Mid-Market,690.2,Net-60,60,0.05,0.0945,5.67
TXN-2023-003655,CUST-127,Mid-Market,590.34,Net-60,60,0.05,0.0809,4.85
TXN-2023-003656,CUST-127,Mid-Market,859.73,Net-30,30,0.05,0.1178,3.53
TXN-2023-003657,CUST-127,Mid-Market,570.02,Net-60,60,0.05,0.0781,4.69
TXN-2023-003658,CUST-127,Mid-Market,363.46,Net-30,30,0.05,0.0498,1.49
TXN-2023-003659,CUST-127,Mid-Market,204.44,Net-90,90,0.05,0.028,2.52
TXN-2023-003660,CUST-127,Mid-Market,499.15,Net-60,60,0.05,0.0684,4.1
TXN-2023-003661,CUST-127,Mid-Market,541.67,Net-60,60,0.05,0.0742,4.45
TXN-2023-003662,CUST-127,Mid-Market,866.35,Net-30,30,0.05,0.1187,3.56
TXN-2023-003663,CUST-127,Mid-Market,528.08,Net-90,90,0.05,0.0723,6.51
TXN-2023-003664,CUST-127,Mid-Market,506.25,Net-90,90,0.05,0.0693,6.24
TXN-2023-003665,CUST-127,Mid-Market,182.1,Net-30,30,0.05,0.0249,0.75
TXN-2023-003666,CUST-127,Mid-Market,617.78,Net-30,30,0.05,0.0846,2.54
TXN-2023-003667,CUST-127,Mid-Market,929.62,Net-90,90,0.05,0.1273,11.46
TXN-2023-003668,CUST-127,Mid-Market,458.55,Net-90,90,0.05,0.0628,5.65
TXN-2023-003669,CUST-127,Mid-Market,585.93,Net-60,60,0.05,0.0803,4.82
TXN-2023-003670,CUST-127,Mid-Market,305.61,Net-30,30,0.05,0.0419,1.26
TXN-2023-003671,CUST-127,Mid-Market,700.49,Net-90,90,0.05,0.096,8.64
TXN-2023-003672,CUST-127,Mid-Market,743.79,Net-60,60,0.05,0.1019,6.11
TXN-2023-003673,CUST-127,Mid-Market,266.73,Net-60,60,0.05,0.0365,2.19
TXN-2023-003674,CUST-127,Mid-Market,424.96,Net-30,30,0.05,0.0582,1.75
TXN-2023-003675,CUST-127,Mid-Market,580.45,Net-60,60,0.05,0.0795,4.77
TXN-2023-003676,CUST-127,Mid-Market,373.29,Net-30,30,0.05,0.0511,1.53
TXN-2023-003677,CUST-127,Mid-Market,547.18,Net-60,60,0.05,0.075,4.5
TXN-2023-003678,CUST-127,Mid-Market,613.61,Net-60,60,0.05,0.0841,5.04
TXN-2023-003679,CUST-127,Mid-Market,1375.14,Net-30,30,0.05,0.1884,5.65
TXN-2023-003680,CUST-127,Mid-Market,1060.12,Net-60,60,0.05,0.1452,8.71
TXN-2023-003681,CUST-128,Mid-Market,2758.77,Net-90,90,0.05,0.3779,34.01
TXN-2023-003682,CUST-128,Mid-Market,2778.58,Net-60,60,0.05,0.3806,22.84
TXN-2023-003683,CUST-128,Mid-Market,2282.87,Net-30,30,0.05,0.3127,9.38
TXN-2023-003684,CUST-128,Mid-Market,4035.74,Net-30,30,0.05,0.5528,16.59
TXN-2023-003685,CUST-128,Mid-Market,4361.56,Net-30,30,0.05,0.5975,17.92
TXN-2023-003686,CUST-128,Mid-Market,2822.54,Net-60,60,0.05,0.3866,23.2
TXN-2023-003687,CUST-128,Mid-Market,2795.76,Net-60,60,0.05,0.383,22.98
TXN-2023-003688,CUST-128,Mid-Market,2390.48,Net-60,60,0.05,0.3275,19.65
TXN-2023-003689,CUST-128,Mid-Market,3748.81,Net-60,60,0.05,0.5135,30.81
TXN-2023-003690,CUST-128,Mid-Market,4131.03,Net-60,60,0.05,0.5659,33.95
TXN-2023-003691,CUST-128,Mid-Market,6619.22,Net-60,60,0.05,0.9067,54.4
TXN-2023-003692,CUST-128,Mid-Market,2541.33,Net-30,30,0.05,0.3481,10.44
TXN-2023-003693,CUST-128,Mid-Market,2128.23,Net-60,60,0.05,0.2915,17.49
TXN-2023-003694,CUST-128,Mid-Market,2013.09,Net-30,30,0.05,0.2758,8.27
TXN-2023-003695,CUST-129,SMB,129.72,Net-90,90,0.05,0.0178,1.6
TXN-2023-003696,CUST-129,SMB,629.41,Net-90,90,0.05,0.0862,7.76
TXN-2023-003697,CUST-129,SMB,328.35,Net-30,30,0.05,0.045,1.35
TXN-2023-003698,CUST-129,SMB,627.39,Net-30,30,0.05,0.0859,2.58
TXN-2023-003699,CUST-129,SMB,323.08,Net-30,30,0.05,0.0443,1.33
TXN-2023-003700,CUST-129,SMB,277.67,Net-30,30,0.05,0.038,1.14
TXN-2023-003701,CUST-129,SMB,175.0,Net-30,30,0.05,0.024,0.72
TXN-2023-003702,CUST-129,SMB,570.1,Net-60,60,0.05,0.0781,4.69
TXN-2023-003703,CUST-129,SMB,360.81,Net-30,30,0.05,0.0494,1.48
TXN-2023-003704,CUST-129,SMB,197.92,Net-60,60,0.05,0.0271,1.63
TXN-2023-003705,CUST-129,SMB,488.97,Net-30,30,0.05,0.067,2.01
TXN-2023-003706,CUST-129,SMB,477.91,Net-30,30,0.05,0.0655,1.96
TXN-2023-003707,CUST-129,SMB,396.03,Net-60,60,0.05,0.0543,3.26
TXN-2023-003708,CUST-129,SMB,177.83,Net-30,30,0.05,0.0244,0.73
TXN-2023-003709,CUST-129,SMB,310.12,Net-30,30,0.05,0.0425,1.27
TXN-2023-003710,CUST-129,SMB,867.78,Net-30,30,0.05,0.1189,3.57
TXN-2023-003711,CUST-129,SMB,137.73,Net-60,60,0.05,0.0189,1.13
TXN-2023-003712,CUST-129,SMB,163.69,Net-30,30,0.05,0.0224,0.67
TXN-2023-003713,CUST-129,SMB,293.2,Net-30,30,0.05,0.0402,1.2
TXN-2023-003714,CUST-129,SMB,158.57,Net-60,60,0.05,0.0217,1.3
TXN-2023-003715,CUST-129,SMB,273.37,Net-60,60,0.05,0.0374,2.25
TXN-2023-003716,CUST-129,SMB,505.31,Net-30,30,0.05,0.0692,2.08
TXN-2023-003717,CUST-129,SMB,181.94,Net-30,30,0.05,0.0249,0.75
TXN-2023-003718,CUST-129,SMB,167.84,Net-60,60,0.05,0.023,1.38
TXN-2023-003719,CUST-129,SMB,102.26,Net-30,30,0.05,0.014,0.42
TXN-2023-003720,CUST-129,SMB,325.34,Net-30,30,0.05,0.0446,1.34
TXN-2023-003721,CUST-129,SMB,118.88,Net-30,30,0.05,0.0163,0.49
TXN-2023-003722,CUST-129,SMB,231.61,Net-30,30,0.05,0.0317,0.95
TXN-2023-003723,CUST-129,SMB,436.5,Net-30,30,0.05,0.0598,1.79
TXN-2023-003724,CUST-129,SMB,635.16,Net-30,30,0.05,0.087,2.61
TXN-2023-003725,CUST-129,SMB,402.57,Net-30,30,0.05,0.0551,1.65
TXN-2023-003726,CUST-129,SMB,407.47,Net-60,60,0.05,0.0558,3.35
TXN-2023-003727,CUST-129,SMB,325.51,Net-30,30,0.05,0.0446,1.34
TXN-2023-003728,CUST-129,SMB,948.58,Net-90,90,0.05,0.1299,11.69
TXN-2023-003729,CUST-129,SMB,429.89,Net-30,30,0.05,0.0589,1.77
TXN-2023-003730,CUST-129,SMB,653.1,Net-60,60,0.05,0.0895,5.37
TXN-2023-003731,CUST-129,SMB,538.09,Net-30,30,0.05,0.0737,2.21
TXN-2023-003732,CUST-129,SMB,242.32,Net-60,60,0.05,0.0332,1.99
TXN-2023-003733,CUST-130,Mid-Market,782.11,Net-60,60,0.05,0.1071,6.43
TXN-2023-003734,CUST-130,Mid-Market,2241.65,Net-30,30,0.05,0.3071,9.21
TXN-2023-003735,CUST-130,Mid-Market,305.41,Net-60,60,0.05,0.0418,2.51
TXN-2023-003736,CUST-130,Mid-Market,1386.48,Net-60,60,0.05,0.1899,11.4
TXN-2023-003737,CUST-130,Mid-Market,1293.02,Net-30,30,0.05,0.1771,5.31
TXN-2023-003738,CUST-130,Mid-Market,1446.66,Net-60,60,0.05,0.1982,11.89
TXN-2023-003739,CUST-130,Mid-Market,652.4,Net-60,60,0.05,0.0894,5.36
TXN-2023-003740,CUST-130,Mid-Market,964.79,Net-60,60,0.05,0.1322,7.93
TXN-2023-003741,CUST-130,Mid-Market,1432.59,Net-60,60,0.05,0.1962,11.77
TXN-2023-003742,CUST-130,Mid-Market,652.93,Net-60,60,0.05,0.0894,5.37
TXN-2023-003743,CUST-130,Mid-Market,792.25,Net-90,90,0.05,0.1085,9.77
TXN-2023-003744,CUST-130,Mid-Market,1390.66,Net-90,90,0.05,0.1905,17.15
TXN-2023-003745,CUST-130,Mid-Market,1629.73,Net-60,60,0.05,0.2233,13.4
TXN-2023-003746,CUST-130,Mid-Market,440.01,Net-90,90,0.05,0.0603,5.42
TXN-2023-003747,CUST-130,Mid-Market,1506.44,Net-30,30,0.05,0.2064,6.19
TXN-2023-003748,CUST-130,Mid-Market,523.38,Net-60,60,0.05,0.0717,4.3
TXN-2023-003749,CUST-130,Mid-Market,484.66,Net-60,60,0.05,0.0664,3.98
TXN-2023-003750,CUST-130,Mid-Market,580.46,Net-60,60,0.05,0.0795,4.77
TXN-2023-003751,CUST-130,Mid-Market,1037.43,Net-60,60,0.05,0.1421,8.53
TXN-2023-003752,CUST-130,Mid-Market,1039.49,Net-60,60,0.05,0.1424,8.54
TXN-2023-003753,CUST-130,Mid-Market,417.06,Net-60,60,0.05,0.0571,3.43
TXN-2023-003754,CUST-130,Mid-Market,1116.03,Net-30,30,0.05,0.1529,4.59
TXN-2023-003755,CUST-130,Mid-Market,588.04,Net-60,60,0.05,0.0806,4.83
TXN-2023-003756,CUST-130,Mid-Market,421.28,Net-30,30,0.05,0.0577,1.73
TXN-2023-003757,CUST-130,Mid-Market,1122.49,Net-60,60,0.05,0.1538,9.23
TXN-2023-003758,CUST-130,Mid-Market,571.18,Net-30,30,0.05,0.0782,2.35
TXN-2023-003759,CUST-130,Mid-Market,1361.07,Net-60,60,0.05,0.1864,11.19
TXN-2023-003760,CUST-130,Mid-Market,1430.31,Net-60,60,0.05,0.1959,11.76
TXN-2023-003761,CUST-130,Mid-Market,670.12,Net-30,30,0.05,0.0918,2.75
TXN-2023-003762,CUST-130,Mid-Market,1183.16,Net-30,30,0.05,0.1621,4.86
TXN-2023-003763,CUST-130,Mid-Market,1131.67,Net-60,60,0.05,0.155,9.3
TXN-2023-003764,CUST-130,Mid-Market,632.12,Net-90,90,0.05,0.0866,7.79
TXN-2023-003765,CUST-130,Mid-Market,1193.17,Net-30,30,0.05,0.1634,4.9
TXN-2023-003766,CUST-130,Mid-Market,802.6,Net-90,90,0.05,0.1099,9.9
TXN-2023-003767,CUST-130,Mid-Market,731.99,Net-30,30,0.05,0.1003,3.01
TXN-2023-003768,CUST-130,Mid-Market,798.89,Net-60,60,0.05,0.1094,6.57
TXN-2023-003769,CUST-130,Mid-Market,1098.54,Net-60,60,0.05,0.1505,9.03
TXN-2023-003770,CUST-130,Mid-Market,2315.38,Net-30,30,0.05,0.3172,9.52
TXN-2023-003771,CUST-130,Mid-Market,1135.12,Net-60,60,0.05,0.1555,9.33
TXN-2023-003772,CUST-130,Mid-Market,536.18,Net-60,60,0.05,0.0734,4.41
TXN-2023-003773,CUST-130,Mid-Market,709.09,Net-90,90,0.05,0.0971,8.74
TXN-2023-003774,CUST-130,Mid-Market,327.67,Net-60,60,0.05,0.0449,2.69
TXN-2023-003775,CUST-130,Mid-Market,1025.12,Net-60,60,0.05,0.1404,8.43
TXN-2023-003776,CUST-130,Mid-Market,882.48,Net-60,60,0.05,0.1209,7.25
TXN-2023-003777,CUST-130,Mid-Market,620.07,Net-60,60,0.05,0.0849,5.1
TXN-2023-003778,CUST-130,Mid-Market,426.26,Net-60,60,0.05,0.0584,3.5
TXN-2023-003779,CUST-130,Mid-Market,1405.61,Net-60,60,0.05,0.1925,11.55
TXN-2023-003780,CUST-130,Mid-Market,876.4,Net-90,90,0.05,0.1201,10.8
TXN-2023-003781,CUST-130,Mid-Market,1753.93,Net-60,60,0.05,0.2403,14.42
TXN-2023-003782,CUST-130,Mid-Market,829.4,Net-90,90,0.05,0.1136,10.23
TXN-2023-003783,CUST-131,SMB,308.45,Net-30,30,0.05,0.0423,1.27
TXN-2023-003784,CUST-131,SMB,379.29,Net-30,30,0.05,0.052,1.56
TXN-2023-003785,CUST-131,SMB,171.49,Net-30,30,0.05,0.0235,0.7
TXN-2023-003786,CUST-131,SMB,309.67,Net-60,60,0.05,0.0424,2.55
TXN-2023-003787,CUST-131,SMB,254.56,Net-60,60,0.05,0.0349,2.09
TXN-2023-003788,CUST-131,SMB,289.61,Net-30,30,0.05,0.0397,1.19
TXN-2023-003789,CUST-131,SMB,445.47,Net-60,60,0.05,0.061,3.66
TXN-2023-003790,CUST-131,SMB,163.95,Net-60,60,0.05,0.0225,1.35
TXN-2023-003791,CUST-131,SMB,518.79,Net-30,30,0.05,0.0711,2.13
TXN-2023-003792,CUST-131,SMB,379.9,Net-60,60,0.05,0.052,3.12
TXN-2023-003793,CUST-131,SMB,454.12,Net-90,90,0.05,0.0622,5.6
TXN-2023-003794,CUST-131,SMB,708.24,Net-60,60,0.05,0.097,5.82
TXN-2023-003795,CUST-131,SMB,637.76,Net-60,60,0.05,0.0874,5.24
TXN-2023-003796,CUST-131,SMB,284.7,Net-90,90,0.05,0.039,3.51
TXN-2023-003797,CUST-131,SMB,352.54,Net-30,30,0.05,0.0483,1.45
TXN-2023-003798,CUST-131,SMB,208.9,Net-30,30,0.05,0.0286,0.86
TXN-2023-003799,CUST-131,SMB,624.98,Net-60,60,0.05,0.0856,5.14
TXN-2023-003800,CUST-131,SMB,817.14,Net-30,30,0.05,0.1119,3.36
TXN-2023-003801,CUST-131,SMB,501.73,Net-30,30,0.05,0.0687,2.06
TXN-2023-003802,CUST-131,SMB,228.73,Net-30,30,0.05,0.0313,0.94
TXN-2023-003803,CUST-131,SMB,519.68,Net-60,60,0.05,0.0712,4.27
TXN-2023-003804,CUST-131,SMB,237.59,Net-30,30,0.05,0.0325,0.98
TXN-2023-003805,CUST-131,SMB,290.14,Net-30,30,0.05,0.0397,1.19
TXN-2023-003806,CUST-131,SMB,489.33,Net-30,30,0.05,0.067,2.01
TXN-2023-003807,CUST-131,SMB,312.1,Net-30,30,0.05,0.0428,1.28
TXN-2023-003808,CUST-131,SMB,288.92,Net-60,60,0.05,0.0396,2.37
TXN-2023-003809,CUST-131,SMB,387.18,Net-30,30,0.05,0.053,1.59
TXN-2023-003810,CUST-131,SMB,231.86,Net-90,90,0.05,0.0318,2.86
TXN-2023-003811,CUST-131,SMB,184.85,Net-60,60,0.05,0.0253,1.52
TXN-2023-003812,CUST-131,SMB,349.4,Net-30,30,0.05,0.0479,1.44
TXN-2023-003813,CUST-131,SMB,649.46,Net-30,30,0.05,0.089,2.67
TXN-2023-003814,CUST-131,SMB,758.05,Net-60,60,0.05,0.1038,6.23
TXN-2023-003815,CUST-131,SMB,474.93,Net-90,90,0.05,0.0651,5.86
TXN-2023-003816,CUST-131,SMB,247.78,Net-30,30,0.05,0.0339,1.02
TXN-2023-003817,CUST-131,SMB,1360.43,Net-30,30,0.05,0.1864,5.59
TXN-2023-003818,CUST-131,SMB,703.73,Net-30,30,0.05,0.0964,2.89
TXN-2023-003819,CUST-131,SMB,239.64,Net-90,90,0.05,0.0328,2.95
TXN-2023-003820,CUST-131,SMB,325.32,Net-30,30,0.05,0.0446,1.34
TXN-2023-003821,CUST-131,SMB,690.75,Net-30,30,0.05,0.0946,2.84
TXN-2023-003822,CUST-131,SMB,424.65,Net-30,30,0.05,0.0582,1.75
TXN-2023-003823,CUST-131,SMB,473.09,Net-90,90,0.05,0.0648,5.83
TXN-2023-003824,CUST-131,SMB,219.11,Net-90,90,0.05,0.03,2.7
TXN-2023-003825,CUST-132,SMB,73.88,Net-30,30,0.05,0.0101,0.3
TXN-2023-003826,CUST-132,SMB,73.88,Net-30,30,0.05,0.0101,0.3
TXN-2023-003827,CUST-132,SMB,32.2,Net-90,90,0.05,0.0044,0.4
TXN-2023-003828,CUST-132,SMB,63.7,Net-60,60,0.05,0.0087,0.52
TXN-2023-003829,CUST-132,SMB,75.56,Net-90,90,0.05,0.0104,0.93
TXN-2023-003830,CUST-132,SMB,37.22,Net-60,60,0.05,0.0051,0.31
TXN-2023-003831,CUST-132,SMB,77.24,Net-90,90,0.05,0.0106,0.95
TXN-2023-003832,CUST-132,SMB,53.08,Net-30,30,0.05,0.0073,0.22
TXN-2023-003833,CUST-132,SMB,77.24,Net-60,60,0.05,0.0106,0.63
TXN-2023-003834,CUST-132,SMB,86.47,Net-30,30,0.05,0.0118,0.36
TXN-2023-003835,CUST-132,SMB,76.54,Net-30,30,0.05,0.0105,0.31
TXN-2023-003836,CUST-132,SMB,86.47,Net-90,90,0.05,0.0118,1.07
TXN-2023-003837,CUST-132,SMB,86.47,Net-30,30,0.05,0.0118,0.36
TXN-2023-003838,CUST-132,SMB,86.47,Net-30,30,0.05,0.0118,0.36
TXN-2023-003839,CUST-132,SMB,80.49,Net-30,30,0.05,0.011,0.33
TXN-2023-003840,CUST-132,SMB,67.14,Net-30,30,0.05,0.0092,0.28
TXN-2023-003841,CUST-132,SMB,80.36,Net-90,90,0.05,0.011,0.99
TXN-2023-003842,CUST-132,SMB,75.59,Net-90,90,0.05,0.0104,0.93
TXN-2023-003843,CUST-132,SMB,56.07,Net-30,30,0.05,0.0077,0.23
TXN-2023-003844,CUST-132,SMB,90.67,Net-30,30,0.05,0.0124,0.37
TXN-2023-003845,CUST-132,SMB,90.67,Net-60,60,0.05,0.0124,0.75
TXN-2023-003846,CUST-132,SMB,104.21,Net-90,90,0.05,0.0143,1.28
TXN-2023-003847,CUST-132,SMB,32.68,Net-30,30,0.05,0.0045,0.13
TXN-2023-003848,CUST-132,SMB,97.94,Net-60,60,0.05,0.0134,0.8
TXN-2023-003849,CUST-132,SMB,103.07,Net-30,30,0.05,0.0141,0.42
TXN-2023-003850,CUST-132,SMB,93.23,Net-30,30,0.05,0.0128,0.38
TXN-2023-003851,CUST-132,SMB,63.05,Net-30,30,0.05,0.0086,0.26
TXN-2023-003852,CUST-132,SMB,102.42,Net-30,30,0.05,0.014,0.42
TXN-2023-003853,CUST-132,SMB,102.42,Net-30,30,0.05,0.014,0.42
TXN-2023-003854,CUST-132,SMB,102.42,Net-30,30,0.05,0.014,0.42
TXN-2023-003855,CUST-132,SMB,62.29,Net-30,30,0.05,0.0085,0.26
TXN-2023-003856,CUST-132,SMB,96.55,Net-30,30,0.05,0.0132,0.4
TXN-2023-003857,CUST-132,SMB,79.2,Net-30,30,0.05,0.0108,0.33
TXN-2023-003858,CUST-132,SMB,96.55,Net-30,30,0.05,0.0132,0.4
TXN-2023-003859,CUST-132,SMB,90.74,Net-30,30,0.05,0.0124,0.37
TXN-2023-003860,CUST-132,SMB,100.75,Net-30,30,0.05,0.0138,0.41
TXN-2023-003861,CUST-132,SMB,60.43,Net-60,60,0.05,0.0083,0.5
TXN-2023-003862,CUST-132,SMB,100.75,Net-60,60,0.05,0.0138,0.83
TXN-2023-003863,CUST-132,SMB,64.85,Net-30,30,0.05,0.0089,0.27
TXN-2023-003864,CUST-132,SMB,113.34,Net-60,60,0.05,0.0155,0.93
TXN-2023-003865,CUST-132,SMB,113.34,Net-30,30,0.05,0.0155,0.47
TXN-2023-003866,CUST-132,SMB,72.25,Net-30,30,0.05,0.0099,0.3
TXN-2023-003867,CUST-132,SMB,90.6,Net-60,60,0.05,0.0124,0.74
TXN-2023-003868,CUST-132,SMB,117.54,Net-30,30,0.05,0.0161,0.48
TXN-2023-003869,CUST-132,SMB,62.49,Net-30,30,0.05,0.0086,0.26
TXN-2023-003870,CUST-132,SMB,79.5,Net-60,60,0.05,0.0109,0.65
TXN-2023-003871,CUST-133,Mid-Market,138.99,Net-30,30,0.05,0.019,0.57
TXN-2023-003872,CUST-133,Mid-Market,577.14,Net-30,30,0.05,0.0791,2.37
TXN-2023-003873,CUST-133,Mid-Market,360.86,Net-60,60,0.05,0.0494,2.97
TXN-2023-003874,CUST-133,Mid-Market,513.9,Net-60,60,0.05,0.0704,4.22
TXN-2023-003875,CUST-133,Mid-Market,208.98,Net-30,30,0.05,0.0286,0.86
TXN-2023-003876,CUST-133,Mid-Market,204.32,Net-30,30,0.05,0.028,0.84
TXN-2023-003877,CUST-133,Mid-Market,442.9,Net-30,30,0.05,0.0607,1.82
TXN-2023-003878,CUST-133,Mid-Market,222.0,Net-60,60,0.05,0.0304,1.82
TXN-2023-003879,CUST-133,Mid-Market,281.01,Net-60,60,0.05,0.0385,2.31
TXN-2023-003880,CUST-133,Mid-Market,152.94,Net-90,90,0.05,0.021,1.89
TXN-2023-003881,CUST-133,Mid-Market,421.06,Net-90,90,0.05,0.0577,5.19
TXN-2023-003882,CUST-133,Mid-Market,755.16,Net-60,60,0.05,0.1034,6.21
TXN-2023-003883,CUST-133,Mid-Market,183.29,Net-90,90,0.05,0.0251,2.26
TXN-2023-003884,CUST-133,Mid-Market,1005.42,Net-60,60,0.05,0.1377,8.26
TXN-2023-003885,CUST-133,Mid-Market,591.86,Net-90,90,0.05,0.0811,7.3
TXN-2023-003886,CUST-133,Mid-Market,329.13,Net-90,90,0.05,0.0451,4.06
TXN-2023-003887,CUST-133,Mid-Market,333.01,Net-30,30,0.05,0.0456,1.37
TXN-2023-003888,CUST-133,Mid-Market,309.52,Net-60,60,0.05,0.0424,2.54
TXN-2023-003889,CUST-133,Mid-Market,142.61,Net-60,60,0.05,0.0195,1.17
TXN-2023-003890,CUST-133,Mid-Market,623.59,Net-60,60,0.05,0.0854,5.13
TXN-2023-003891,CUST-133,Mid-Market,510.99,Net-30,30,0.05,0.07,2.1
TXN-2023-003892,CUST-133,Mid-Market,568.59,Net-90,90,0.05,0.0779,7.01
TXN-2023-003893,CUST-133,Mid-Market,691.41,Net-60,60,0.05,0.0947,5.68
TXN-2023-003894,CUST-133,Mid-Market,267.56,Net-30,30,0.05,0.0367,1.1
TXN-2023-003895,CUST-133,Mid-Market,641.76,Net-90,90,0.05,0.0879,7.91
TXN-2023-003896,CUST-133,Mid-Market,298.65,Net-90,90,0.05,0.0409,3.68
TXN-2023-003897,CUST-133,Mid-Market,542.52,Net-60,60,0.05,0.0743,4.46
TXN-2023-003898,CUST-133,Mid-Market,190.69,Net-30,30,0.05,0.0261,0.78
TXN-2023-003899,CUST-133,Mid-Market,181.85,Net-60,60,0.05,0.0249,1.49
TXN-2023-003900,CUST-133,Mid-Market,375.6,Net-60,60,0.05,0.0515,3.09
TXN-2023-003901,CUST-133,Mid-Market,547.09,Net-60,60,0.05,0.0749,4.5
TXN-2023-003902,CUST-133,Mid-Market,1118.55,Net-90,90,0.05,0.1532,13.79
TXN-2023-003903,CUST-133,Mid-Market,365.77,Net-30,30,0.05,0.0501,1.5
TXN-2023-003904,CUST-133,Mid-Market,491.87,Net-90,90,0.05,0.0674,6.06
TXN-2023-003905,CUST-133,Mid-Market,640.05,Net-90,90,0.05,0.0877,7.89
TXN-2023-003906,CUST-133,Mid-Market,304.82,Net-30,30,0.05,0.0418,1.25
TXN-2023-003907,CUST-133,Mid-Market,878.03,Net-90,90,0.05,0.1203,10.83
TXN-2023-003908,CUST-133,Mid-Market,466.12,Net-60,60,0.05,0.0639,3.83
TXN-2023-003909,CUST-133,Mid-Market,444.44,Net-90,90,0.05,0.0609,5.48
TXN-2023-003910,CUST-133,Mid-Market,227.97,Net-60,60,0.05,0.0312,1.87
TXN-2023-003911,CUST-133,Mid-Market,484.07,Net-30,30,0.05,0.0663,1.99
TXN-2023-003912,CUST-133,Mid-Market,110.78,Net-60,60,0.05,0.0152,0.91
TXN-2023-003913,CUST-133,Mid-Market,381.16,Net-60,60,0.05,0.0522,3.13
TXN-2023-003914,CUST-133,Mid-Market,282.78,Net-60,60,0.05,0.0387,2.32
TXN-2023-003915,CUST-133,Mid-Market,263.44,Net-30,30,0.05,0.0361,1.08
TXN-2023-003916,CUST-133,Mid-Market,280.55,Net-60,60,0.05,0.0384,2.31
TXN-2023-003917,CUST-133,Mid-Market,402.47,Net-60,60,0.05,0.0551,3.31
TXN-2023-003918,CUST-133,Mid-Market,380.65,Net-90,90,0.05,0.0521,4.69
TXN-2023-003919,CUST-133,Mid-Market,512.67,Net-60,60,0.05,0.0702,4.21
TXN-2023-003920,CUST-133,Mid-Market,318.19,Net-60,60,0.05,0.0436,2.62
TXN-2023-003921,CUST-133,Mid-Market,185.75,Net-30,30,0.05,0.0254,0.76
TXN-2023-003922,CUST-133,Mid-Market,118.42,Net-60,60,0.05,0.0162,0.97
TXN-2023-003923,CUST-134,SMB,288.63,Net-90,90,0.05,0.0395,3.56
TXN-2023-003924,CUST-134,SMB,194.75,Net-30,30,0.05,0.0267,0.8
TXN-2023-003925,CUST-134,SMB,114.04,Net-30,30,0.05,0.0156,0.47
TXN-2023-003926,CUST-134,SMB,359.69,Net-30,30,0.05,0.0493,1.48
TXN-2023-003927,CUST-134,SMB,529.62,Net-30,30,0.05,0.0726,2.18
TXN-2023-003928,CUST-134,SMB,130.9,Net-30,30,0.05,0.0179,0.54
TXN-2023-003929,CUST-134,SMB,444.28,Net-30,30,0.05,0.0609,1.83
TXN-2023-003930,CUST-134,SMB,430.46,Net-30,30,0.05,0.059,1.77
TXN-2023-003931,CUST-134,SMB,253.05,Net-30,30,0.05,0.0347,1.04
TXN-2023-003932,CUST-134,SMB,568.64,Net-30,30,0.05,0.0779,2.34
TXN-2023-003933,CUST-134,SMB,721.62,Net-90,90,0.05,0.0989,8.9
TXN-2023-003934,CUST-134,SMB,272.09,Net-30,30,0.05,0.0373,1.12
TXN-2023-003935,CUST-134,SMB,735.64,Net-60,60,0.05,0.1008,6.05
TXN-2023-003936,CUST-134,SMB,468.47,Net-30,30,0.05,0.0642,1.93
TXN-2023-003937,CUST-134,SMB,236.74,Net-30,30,0.05,0.0324,0.97
TXN-2023-003938,CUST-134,SMB,215.04,Net-30,30,0.05,0.0295,0.88
TXN-2023-003939,CUST-134,SMB,219.71,Net-30,30,0.05,0.0301,0.9
TXN-2023-003940,CUST-134,SMB,256.06,Net-30,30,0.05,0.0351,1.05
TXN-2023-003941,CUST-134,SMB,232.16,Net-90,90,0.05,0.0318,2.86
TXN-2023-003942,CUST-134,SMB,335.8,Net-30,30,0.05,0.046,1.38
TXN-2023-003943,CUST-134,SMB,419.81,Net-30,30,0.05,0.0575,1.73
