TransactionID,CustomerID,CustomerSegment,ProductCategory,TransactionAmount_EUR,BaseOverhead_EUR,SegmentMultiplier,SegmentAdjustedOverhead_EUR,ProductAdjustment_EUR,TotalAllocatedOverhead_EUR,OverheadAsPercentOfRevenue
TXN-2023-003641,CUST-127,Mid-Market,Fresh,960.45,81.45,1.1,89.59,10.0,99.59,10.37
TXN-2023-003642,CUST-127,Mid-Market,Frozen,642.15,81.45,1.1,89.59,0.0,89.59,13.95
TXN-2023-003643,CUST-127,Mid-Market,Fresh,330.63,81.45,1.1,89.59,10.0,99.59,30.12
TXN-2023-003644,CUST-127,Mid-Market,Fresh,444.78,81.45,1.1,89.59,10.0,99.59,22.39
TXN-2023-003645,CUST-127,Mid-Market,Fresh,587.67,81.45,1.1,89.59,10.0,99.59,16.95
TXN-2023-003646,CUST-127,Mid-Market,Fresh,1426.42,81.45,1.1,89.59,10.0,99.59,6.98
TXN-2023-003647,CUST-127,Mid-Market,DetergentsPaper,464.33,81.45,1.1,89.59,-5.0,84.59,18.22
TXN-2023-003648,CUST-127,Mid-Market,Frozen,710.96,81.45,1.1,89.59,0.0,89.59,12.6
TXN-2023-003649,CUST-127,Mid-Market,Fresh,533.57,81.45,1.1,89.59,10.0,99.59,18.67
TXN-2023-003650,CUST-127,Mid-Market,Frozen,667.49,81.45,1.1,89.59,0.0,89.59,13.42
TXN-2023-003651,CUST-127,Mid-Market,Fresh,661.98,81.45,1.1,89.59,10.0,99.59,15.04
TXN-2023-003652,CUST-127,Mid-Market,Frozen,907.07,81.45,1.1,89.59,0.0,89.59,9.88
TXN-2023-003653,CUST-127,Mid-Market,Frozen,766.48,81.45,1.1,89.59,0.0,89.59,11.69
TXN-2023-003654,CUST-127,Mid-Market,Fresh,690.2,81.45,1.1,89.59,10.0,99.59,14.43
TXN-2023-003655,CUST-127,Mid-Market,Grocery,590.34,81.45,1.1,89.59,-5.0,84.59,14.33
TXN-2023-003656,CUST-127,Mid-Market,Milk,859.73,81.45,1.1,89.59,5.0,94.59,11.0
TXN-2023-003657,CUST-127,Mid-Market,Fresh,570.02,81.45,1.1,89.59,10.0,99.59,17.47
TXN-2023-003658,CUST-127,Mid-Market,Fresh,363.46,81.45,1.1,89.59,10.0,99.59,27.4
TXN-2023-003659,CUST-127,Mid-Market,Fresh,204.44,81.45,1.1,89.59,10.0,99.59,48.71
TXN-2023-003660,CUST-127,Mid-Market,Frozen,499.15,81.45,1.1,89.59,0.0,89.59,17.95
TXN-2023-003661,CUST-127,Mid-Market,Fresh,541.67,81.45,1.1,89.59,10.0,99.59,18.39
TXN-2023-003662,CUST-127,Mid-Market,Fresh,866.35,81.45,1.1,89.59,10.0,99.59,11.5
TXN-2023-003663,CUST-127,Mid-Market,Frozen,528.08,81.45,1.1,89.59,0.0,89.59,16.97
TXN-2023-003664,CUST-127,Mid-Market,Frozen,506.25,81.45,1.1,89.59,0.0,89.59,17.7
TXN-2023-003665,CUST-127,Mid-Market,Fresh,182.1,81.45,1.1,89.59,10.0,99.59,54.69
TXN-2023-003666,CUST-127,Mid-Market,Fresh,617.78,81.45,1.1,89.59,10.0,99.59,16.12
TXN-2023-003667,CUST-127,Mid-Market,Frozen,929.62,81.45,1.1,89.59,0.0,89.59,9.64
TXN-2023-003668,CUST-127,Mid-Market,Frozen,458.55,81.45,1.1,89.59,0.0,89.59,19.54
TXN-2023-003669,CUST-127,Mid-Market,Fresh,585.93,81.45,1.1,89.59,10.0,99.59,17.0
TXN-2023-003670,CUST-127,Mid-Market,Fresh,305.61,81.45,1.1,89.59,10.0,99.59,32.59
TXN-2023-003671,CUST-127,Mid-Market,Grocery,700.49,81.45,1.1,89.59,-5.0,84.59,12.08
TXN-2023-003672,CUST-127,Mid-Market,Fresh,743.79,81.45,1.1,89.59,10.0,99.59,13.39
TXN-2023-003673,CUST-127,Mid-Market,Fresh,266.73,81.45,1.1,89.59,10.0,99.59,37.34
TXN-2023-003674,CUST-127,Mid-Market,Frozen,424.96,81.45,1.1,89.59,0.0,89.59,21.08
TXN-2023-003675,CUST-127,Mid-Market,Frozen,580.45,81.45,1.1,89.59,0.0,89.59,15.43
TXN-2023-003676,CUST-127,Mid-Market,Fresh,373.29,81.45,1.1,89.59,10.0,99.59,26.68
TXN-2023-003677,CUST-127,Mid-Market,Fresh,547.18,81.45,1.1,89.59,10.0,99.59,18.2
TXN-2023-003678,CUST-127,Mid-Market,Fresh,613.61,81.45,1.1,89.59,10.0,99.59,16.23
TXN-2023-003679,CUST-127,Mid-Market,Frozen,1375.14,81.45,1.1,89.59,0.0,89.59,6.52
TXN-2023-003680,CUST-127,Mid-Market,Frozen,1060.12,81.45,1.1,89.59,0.0,89.59,8.45
TXN-2023-003681,CUST-128,Mid-Market,Milk,2758.77,81.45,1.1,89.59,5.0,94.59,3.43
TXN-2023-003682,CUST-128,Mid-Market,Grocery,2778.58,81.45,1.1,89.59,-5.0,84.59,3.04
TXN-2023-003683,CUST-128,Mid-Market,Fresh,2282.87,81.45,1.1,89.59,10.0,99.59,4.36
TXN-2023-003684,CUST-128,Mid-Market,Grocery,4035.74,81.45,1.1,89.59,-5.0,84.59,2.1
TXN-2023-003685,CUST-128,Mid-Market,Grocery,4361.56,81.45,1.1,89.59,-5.0,84.59,1.94
TXN-2023-003686,CUST-128,Mid-Market,Fresh,2822.54,81.45,1.1,89.59,10.0,99.59,3.53
TXN-2023-003687,CUST-128,Mid-Market,Fresh,2795.76,81.45,1.1,89.59,10.0,99.59,3.56
TXN-2023-003688,CUST-128,Mid-Market,Fresh,2390.48,81.45,1.1,89.59,10.0,99.59,4.17
TXN-2023-003689,CUST-128,Mid-Market,Grocery,3748.81,81.45,1.1,89.59,-5.0,84.59,2.26
TXN-2023-003690,CUST-128,Mid-Market,Grocery,4131.03,81.45,1.1,89.59,-5.0,84.59,2.05
TXN-2023-003691,CUST-128,Mid-Market,Milk,6619.22,81.45,1.1,89.59,5.0,94.59,1.43
TXN-2023-003692,CUST-128,Mid-Market,Fresh,2541.33,81.45,1.1,89.59,10.0,99.59,3.92
TXN-2023-003693,CUST-128,Mid-Market,Fresh,2128.23,81.45,1.1,89.59,10.0,99.59,4.68
TXN-2023-003694,CUST-128,Mid-Market,Milk,2013.09,81.45,1.1,89.59,5.0,94.59,4.7
TXN-2023-003695,CUST-129,SMB,Milk,129.72,81.45,0.85,69.23,5.0,74.23,57.22
TXN-2023-003696,CUST-129,SMB,DetergentsPaper,629.41,81.45,0.85,69.23,-5.0,64.23,10.2
TXN-2023-003697,CUST-129,SMB,Grocery,328.35,81.45,0.85,69.23,-5.0,64.23,19.56
TXN-2023-003698,CUST-129,SMB,Milk,627.39,81.45,0.85,69.23,5.0,74.23,11.83
TXN-2023-003699,CUST-129,SMB,Milk,323.08,81.45,0.85,69.23,5.0,74.23,22.98
TXN-2023-003700,CUST-129,SMB,Milk,277.67,81.45,0.85,69.23,5.0,74.23,26.73
TXN-2023-003701,CUST-129,SMB,Frozen,175.0,81.45,0.85,69.23,0.0,69.23,39.56
TXN-2023-003702,CUST-129,SMB,Milk,570.1,81.45,0.85,69.23,5.0,74.23,13.02
TXN-2023-003703,CUST-129,SMB,Milk,360.81,81.45,0.85,69.23,5.0,74.23,20.57
TXN-2023-003704,CUST-129,SMB,Milk,197.92,81.45,0.85,69.23,5.0,74.23,37.5
TXN-2023-003705,CUST-129,SMB,Milk,488.97,81.45,0.85,69.23,5.0,74.23,15.18
TXN-2023-003706,CUST-129,SMB,Milk,477.91,81.45,0.85,69.23,5.0,74.23,15.53
TXN-2023-003707,CUST-129,SMB,Grocery,396.03,81.45,0.85,69.23,-5.0,64.23,16.22
TXN-2023-003708,CUST-129,SMB,Milk,177.83,81.45,0.85,69.23,5.0,74.23,41.74
TXN-2023-003709,CUST-129,SMB,Milk,310.12,81.45,0.85,69.23,5.0,74.23,23.94
TXN-2023-003710,CUST-129,SMB,Milk,867.78,81.45,0.85,69.23,5.0,74.23,8.55
TXN-2023-003711,CUST-129,SMB,Grocery,137.73,81.45,0.85,69.23,-5.0,64.23,46.63
TXN-2023-003712,CUST-129,SMB,Grocery,163.69,81.45,0.85,69.23,-5.0,64.23,39.24
TXN-2023-003713,CUST-129,SMB,Milk,293.2,81.45,0.85,69.23,5.0,74.23,25.32
TXN-2023-003714,CUST-129,SMB,Grocery,158.57,81.45,0.85,69.23,-5.0,64.23,40.51
TXN-2023-003715,CUST-129,SMB,Milk,273.37,81.45,0.85,69.23,5.0,74.23,27.15
TXN-2023-003716,CUST-129,SMB,Milk,505.31,81.45,0.85,69.23,5.0,74.23,14.69
TXN-2023-003717,CUST-129,SMB,Milk,181.94,81.45,0.85,69.23,5.0,74.23,40.8
TXN-2023-003718,CUST-129,SMB,DetergentsPaper,167.84,81.45,0.85,69.23,-5.0,64.23,38.27
TXN-2023-003719,CUST-129,SMB,Grocery,102.26,81.45,0.85,69.23,-5.0,64.23,62.81
TXN-2023-003720,CUST-129,SMB,Milk,325.34,81.45,0.85,69.23,5.0,74.23,22.82
TXN-2023-003721,CUST-129,SMB,Milk,118.88,81.45,0.85,69.23,5.0,74.23,62.44
TXN-2023-003722,CUST-129,SMB,Milk,231.61,81.45,0.85,69.23,5.0,74.23,32.05
TXN-2023-003723,CUST-129,SMB,Milk,436.5,81.45,0.85,69.23,5.0,74.23,17.01
TXN-2023-003724,CUST-129,SMB,Grocery,635.16,81.45,0.85,69.23,-5.0,64.23,10.11
TXN-2023-003725,CUST-129,SMB,Milk,402.57,81.45,0.85,69.23,5.0,74.23,18.44
TXN-2023-003726,CUST-129,SMB,Milk,407.47,81.45,0.85,69.23,5.0,74.23,18.22
TXN-2023-003727,CUST-129,SMB,Milk,325.51,81.45,0.85,69.23,5.0,74.23,22.8
TXN-2023-003728,CUST-129,SMB,Milk,948.58,81.45,0.85,69.23,5.0,74.23,7.83
TXN-2023-003729,CUST-129,SMB,Milk,429.89,81.45,0.85,69.23,5.0,74.23,17.27
TXN-2023-003730,CUST-129,SMB,Milk,653.1,81.45,0.85,69.23,5.0,74.23,11.37
TXN-2023-003731,CUST-129,SMB,Milk,538.09,81.45,0.85,69.23,5.0,74.23,13.8
TXN-2023-003732,CUST-129,SMB,Milk,242.32,81.45,0.85,69.23,5.0,74.23,30.63
TXN-2023-003733,CUST-130,Mid-Market,Milk,782.11,81.45,1.1,89.59,5.0,94.59,12.09
TXN-2023-003734,CUST-130,Mid-Market,Fresh,2241.65,81.45,1.1,89.59,10.0,99.59,4.44
TXN-2023-003735,CUST-130,Mid-Market,Fresh,305.41,81.45,1.1,89.59,10.0,99.59,32.61
TXN-2023-003736,CUST-130,Mid-Market,Grocery,1386.48,81.45,1.1,89.59,-5.0,84.59,6.1
TXN-2023-003737,CUST-130,Mid-Market,Fresh,1293.02,81.45,1.1,89.59,10.0,99.59,7.7
TXN-2023-003738,CUST-130,Mid-Market,Delicatessen,1446.66,81.45,1.1,89.59,8.0,97.59,6.75
TXN-2023-003739,CUST-130,Mid-Market,Fresh,652.4,81.45,1.1,89.59,10.0,99.59,15.27
TXN-2023-003740,CUST-130,Mid-Market,Fresh,964.79,81.45,1.1,89.59,10.0,99.59,10.32
TXN-2023-003741,CUST-130,Mid-Market,Fresh,1432.59,81.45,1.1,89.59,10.0,99.59,6.95
TXN-2023-003742,CUST-130,Mid-Market,Fresh,652.93,81.45,1.1,89.59,10.0,99.59,15.25
TXN-2023-003743,CUST-130,Mid-Market,Milk,792.25,81.45,1.1,89.59,5.0,94.59,11.94
TXN-2023-003744,CUST-130,Mid-Market,Fresh,1390.66,81.45,1.1,89.59,10.0,99.59,7.16
TXN-2023-003745,CUST-130,Mid-Market,Fresh,1629.73,81.45,1.1,89.59,10.0,99.59,6.11
TXN-2023-003746,CUST-130,Mid-Market,Delicatessen,440.01,81.45,1.1,89.59,8.0,97.59,22.18
TXN-2023-003747,CUST-130,Mid-Market,Fresh,1506.44,81.45,1.1,89.59,10.0,99.59,6.61
TXN-2023-003748,CUST-130,Mid-Market,Fresh,523.38,81.45,1.1,89.59,10.0,99.59,19.03
TXN-2023-003749,CUST-130,Mid-Market,Fresh,484.66,81.45,1.1,89.59,10.0,99.59,20.55
TXN-2023-003750,CUST-130,Mid-Market,Frozen,580.46,81.45,1.1,89.59,0.0,89.59,15.43
TXN-2023-003751,CUST-130,Mid-Market,Delicatessen,1037.43,81.45,1.1,89.59,8.0,97.59,9.41
TXN-2023-003752,CUST-130,Mid-Market,Frozen,1039.49,81.45,1.1,89.59,0.0,89.59,8.62
TXN-2023-003753,CUST-130,Mid-Market,Fresh,417.06,81.45,1.1,89.59,10.0,99.59,23.88
TXN-2023-003754,CUST-130,Mid-Market,Fresh,1116.03,81.45,1.1,89.59,10.0,99.59,8.92
TXN-2023-003755,CUST-130,Mid-Market,Fresh,588.04,81.45,1.1,89.59,10.0,99.59,16.94
TXN-2023-003756,CUST-130,Mid-Market,Fresh,421.28,81.45,1.1,89.59,10.0,99.59,23.64
TXN-2023-003757,CUST-130,Mid-Market,Fresh,1122.49,81.45,1.1,89.59,10.0,99.59,8.87
TXN-2023-003758,CUST-130,Mid-Market,Fresh,571.18,81.45,1.1,89.59,10.0,99.59,17.44
TXN-2023-003759,CUST-130,Mid-Market,DetergentsPaper,1361.07,81.45,1.1,89.59,-5.0,84.59,6.22
TXN-2023-003760,CUST-130,Mid-Market,Fresh,1430.31,81.45,1.1,89.59,10.0,99.59,6.96
TXN-2023-003761,CUST-130,Mid-Market,DetergentsPaper,670.12,81.45,1.1,89.59,-5.0,84.59,12.62
TXN-2023-003762,CUST-130,Mid-Market,Fresh,1183.16,81.45,1.1,89.59,10.0,99.59,8.42
TXN-2023-003763,CUST-130,Mid-Market,Fresh,1131.67,81.45,1.1,89.59,10.0,99.59,8.8
TXN-2023-003764,CUST-130,Mid-Market,Fresh,632.12,81.45,1.1,89.59,10.0,99.59,15.76
TXN-2023-003765,CUST-130,Mid-Market,Fresh,1193.17,81.45,1.1,89.59,10.0,99.59,8.35
TXN-2023-003766,CUST-130,Mid-Market,Fresh,802.6,81.45,1.1,89.59,10.0,99.59,12.41
TXN-2023-003767,CUST-130,Mid-Market,Fresh,731.99,81.45,1.1,89.59,10.0,99.59,13.61
TXN-2023-003768,CUST-130,Mid-Market,Fresh,798.89,81.45,1.1,89.59,10.0,99.59,12.47
TXN-2023-003769,CUST-130,Mid-Market,Fresh,1098.54,81.45,1.1,89.59,10.0,99.59,9.07
TXN-2023-003770,CUST-130,Mid-Market,Fresh,2315.38,81.45,1.1,89.59,10.0,99.59,4.3
TXN-2023-003771,CUST-130,Mid-Market,Fresh,1135.12,81.45,1.1,89.59,10.0,99.59,8.77
TXN-2023-003772,CUST-130,Mid-Market,Fresh,536.18,81.45,1.1,89.59,10.0,99.59,18.57
TXN-2023-003773,CUST-130,Mid-Market,Delicatessen,709.09,81.45,1.1,89.59,8.0,97.59,13.76
TXN-2023-003774,CUST-130,Mid-Market,Fresh,327.67,81.45,1.1,89.59,10.0,99.59,30.39
TXN-2023-003775,CUST-130,Mid-Market,Fresh,1025.12,81.45,1.1,89.59,10.0,99.59,9.72
TXN-2023-003776,CUST-130,Mid-Market,Fresh,882.48,81.45,1.1,89.59,10.0,99.59,11.29
TXN-2023-003777,CUST-130,Mid-Market,Fresh,620.07,81.45,1.1,89.59,10.0,99.59,16.06
TXN-2023-003778,CUST-130,Mid-Market,Fresh,426.26,81.45,1.1,89.59,10.0,99.59,23.36
TXN-2023-003779,CUST-130,Mid-Market,Fresh,1405.61,81.45,1.1,89.59,10.0,99.59,7.09
TXN-2023-003780,CUST-130,Mid-Market,Frozen,876.4,81.45,1.1,89.59,0.0,89.59,10.22
TXN-2023-003781,CUST-130,Mid-Market,Fresh,1753.93,81.45,1.1,89.59,10.0,99.59,5.68
TXN-2023-003782,CUST-130,Mid-Market,Fresh,829.4,81.45,1.1,89.59,10.0,99.59,12.01
TXN-2023-003783,CUST-131,SMB,Delicatessen,308.45,81.45,0.85,69.23,8.0,77.23,25.04
TXN-2023-003784,CUST-131,SMB,Frozen,379.29,81.45,0.85,69.23,0.0,69.23,18.25
TXN-2023-003785,CUST-131,SMB,DetergentsPaper,171.49,81.45,0.85,69.23,-5.0,64.23,37.45
TXN-2023-003786,CUST-131,SMB,Frozen,309.67,81.45,0.85,69.23,0.0,69.23,22.36
TXN-2023-003787,CUST-131,SMB,Frozen,254.56,81.45,0.85,69.23,0.0,69.23,27.2
TXN-2023-003788,CUST-131,SMB,Milk,289.61,81.45,0.85,69.23,5.0,74.23,25.63
TXN-2023-003789,CUST-131,SMB,Frozen,445.47,81.45,0.85,69.23,0.0,69.23,15.54
TXN-2023-003790,CUST-131,SMB,Milk,163.95,81.45,0.85,69.23,5.0,74.23,45.28
TXN-2023-003791,CUST-131,SMB,Fresh,518.79,81.45,0.85,69.23,10.0,79.23,15.27
TXN-2023-003792,CUST-131,SMB,Fresh,379.9,81.45,0.85,69.23,10.0,79.23,20.86
TXN-2023-003793,CUST-131,SMB,Frozen,454.12,81.45,0.85,69.23,0.0,69.23,15.24
TXN-2023-003794,CUST-131,SMB,Delicatessen,708.24,81.45,0.85,69.23,8.0,77.23,10.9
TXN-2023-003795,CUST-131,SMB,Fresh,637.76,81.45,0.85,69.23,10.0,79.23,12.42
TXN-2023-003796,CUST-131,SMB,Fresh,284.7,81.45,0.85,69.23,10.0,79.23,27.83
TXN-2023-003797,CUST-131,SMB,Fresh,352.54,81.45,0.85,69.23,10.0,79.23,22.47
TXN-2023-003798,CUST-131,SMB,Milk,208.9,81.45,0.85,69.23,5.0,74.23,35.53
TXN-2023-003799,CUST-131,SMB,Frozen,624.98,81.45,0.85,69.23,0.0,69.23,11.08
TXN-2023-003800,CUST-131,SMB,Frozen,817.14,81.45,0.85,69.23,0.0,69.23,8.47
TXN-2023-003801,CUST-131,SMB,Fresh,501.73,81.45,0.85,69.23,10.0,79.23,15.79
TXN-2023-003802,CUST-131,SMB,Frozen,228.73,81.45,0.85,69.23,0.0,69.23,30.27
TXN-2023-003803,CUST-131,SMB,Frozen,519.68,81.45,0.85,69.23,0.0,69.23,13.32
TXN-2023-003804,CUST-131,SMB,Fresh,237.59,81.45,0.85,69.23,10.0,79.23,33.35
TXN-2023-003805,CUST-131,SMB,Frozen,290.14,81.45,0.85,69.23,0.0,69.23,23.86
TXN-2023-003806,CUST-131,SMB,Frozen,489.33,81.45,0.85,69.23,0.0,69.23,14.15
TXN-2023-003807,CUST-131,SMB,Fresh,312.1,81.45,0.85,69.23,10.0,79.23,25.39
TXN-2023-003808,CUST-131,SMB,Frozen,288.92,81.45,0.85,69.23,0.0,69.23,23.96
TXN-2023-003809,CUST-131,SMB,Frozen,387.18,81.45,0.85,69.23,0.0,69.23,17.88
TXN-2023-003810,CUST-131,SMB,Frozen,231.86,81.45,0.85,69.23,0.0,69.23,29.86
TXN-2023-003811,CUST-131,SMB,Milk,184.85,81.45,0.85,69.23,5.0,74.23,40.16
TXN-2023-003812,CUST-131,SMB,Milk,349.4,81.45,0.85,69.23,5.0,74.23,21.24
TXN-2023-003813,CUST-131,SMB,Frozen,649.46,81.45,0.85,69.23,0.0,69.23,10.66
TXN-2023-003814,CUST-131,SMB,Milk,758.05,81.45,0.85,69.23,5.0,74.23,9.79
TXN-2023-003815,CUST-131,SMB,Fresh,474.93,81.45,0.85,69.23,10.0,79.23,16.68
TXN-2023-003816,CUST-131,SMB,Frozen,247.78,81.45,0.85,69.23,0.0,69.23,27.94
TXN-2023-003817,CUST-131,SMB,Grocery,1360.43,81.45,0.85,69.23,-5.0,64.23,4.72
TXN-2023-003818,CUST-131,SMB,Frozen,703.73,81.45,0.85,69.23,0.0,69.23,9.84
TXN-2023-003819,CUST-131,SMB,Frozen,239.64,81.45,0.85,69.23,0.0,69.23,28.89
TXN-2023-003820,CUST-131,SMB,Milk,325.32,81.45,0.85,69.23,5.0,74.23,22.82
TXN-2023-003821,CUST-131,SMB,Delicatessen,690.75,81.45,0.85,69.23,8.0,77.23,11.18
TXN-2023-003822,CUST-131,SMB,Fresh,424.65,81.45,0.85,69.23,10.0,79.23,18.66
TXN-2023-003823,CUST-131,SMB,Delicatessen,473.09,81.45,0.85,69.23,8.0,77.23,16.32
TXN-2023-003824,CUST-131,SMB,Frozen,219.11,81.45,0.85,69.23,0.0,69.23,31.6
TXN-2023-003825,CUST-132,SMB,Fresh,73.88,81.45,0.85,69.23,10.0,79.23,107.24
TXN-2023-003826,CUST-132,SMB,Fresh,73.88,81.45,0.85,69.23,10.0,79.23,107.24
TXN-2023-003827,CUST-132,SMB,Fresh,32.2,81.45,0.85,69.23,10.0,79.23,246.05
TXN-2023-003828,CUST-132,SMB,Milk,63.7,81.45,0.85,69.23,5.0,74.23,116.53
TXN-2023-003829,CUST-132,SMB,Delicatessen,75.56,81.45,0.85,69.23,8.0,77.23,102.21
TXN-2023-003830,CUST-132,SMB,Fresh,37.22,81.45,0.85,69.23,10.0,79.23,212.87
TXN-2023-003831,CUST-132,SMB,Fresh,77.24,81.45,0.85,69.23,10.0,79.23,102.58
TXN-2023-003832,CUST-132,SMB,Fresh,53.08,81.45,0.85,69.23,10.0,79.23,149.26
TXN-2023-003833,CUST-132,SMB,Delicatessen,77.24,81.45,0.85,69.23,8.0,77.23,99.99
TXN-2023-003834,CUST-132,SMB,Frozen,86.47,81.45,0.85,69.23,0.0,69.23,80.06
TXN-2023-003835,CUST-132,SMB,Fresh,76.54,81.45,0.85,69.23,10.0,79.23,103.51
TXN-2023-003836,CUST-132,SMB,Fresh,86.47,81.45,0.85,69.23,10.0,79.23,91.63
TXN-2023-003837,CUST-132,SMB,Fresh,86.47,81.45,0.85,69.23,10.0,79.23,91.63
TXN-2023-003838,CUST-132,SMB,Fresh,86.47,81.45,0.85,69.23,10.0,79.23,91.63
TXN-2023-003839,CUST-132,SMB,Grocery,80.49,81.45,0.85,69.23,-5.0,64.23,79.8
TXN-2023-003840,CUST-132,SMB,Grocery,67.14,81.45,0.85,69.23,-5.0,64.23,95.67
TXN-2023-003841,CUST-132,SMB,Fresh,80.36,81.45,0.85,69.23,10.0,79.23,98.59
TXN-2023-003842,CUST-132,SMB,Grocery,75.59,81.45,0.85,69.23,-5.0,64.23,84.97
TXN-2023-003843,CUST-132,SMB,Milk,56.07,81.45,0.85,69.23,5.0,74.23,132.39
TXN-2023-003844,CUST-132,SMB,Fresh,90.67,81.45,0.85,69.23,10.0,79.23,87.38
TXN-2023-003845,CUST-132,SMB,Frozen,90.67,81.45,0.85,69.23,0.0,69.23,76.35
TXN-2023-003846,CUST-132,SMB,Milk,104.21,81.45,0.85,69.23,5.0,74.23,71.23
TXN-2023-003847,CUST-132,SMB,Fresh,32.68,81.45,0.85,69.23,10.0,79.23,242.44
TXN-2023-003848,CUST-132,SMB,Milk,97.94,81.45,0.85,69.23,5.0,74.23,75.79
TXN-2023-003849,CUST-132,SMB,Fresh,103.07,81.45,0.85,69.23,10.0,79.23,76.87
TXN-2023-003850,CUST-132,SMB,Fresh,93.23,81.45,0.85,69.23,10.0,79.23,84.98
TXN-2023-003851,CUST-132,SMB,Fresh,63.05,81.45,0.85,69.23,10.0,79.23,125.66
TXN-2023-003852,CUST-132,SMB,Milk,102.42,81.45,0.85,69.23,5.0,74.23,72.48
TXN-2023-003853,CUST-132,SMB,Milk,102.42,81.45,0.85,69.23,5.0,74.23,72.48
TXN-2023-003854,CUST-132,SMB,Fresh,102.42,81.45,0.85,69.23,10.0,79.23,77.36
TXN-2023-003855,CUST-132,SMB,Fresh,62.29,81.45,0.85,69.23,10.0,79.23,127.19
TXN-2023-003856,CUST-132,SMB,Fresh,96.55,81.45,0.85,69.23,10.0,79.23,82.06
TXN-2023-003857,CUST-132,SMB,Milk,79.2,81.45,0.85,69.23,5.0,74.23,93.72
TXN-2023-003858,CUST-132,SMB,Delicatessen,96.55,81.45,0.85,69.23,8.0,77.23,79.99
TXN-2023-003859,CUST-132,SMB,Grocery,90.74,81.45,0.85,69.23,-5.0,64.23,70.78
TXN-2023-003860,CUST-132,SMB,Milk,100.75,81.45,0.85,69.23,5.0,74.23,73.68
TXN-2023-003861,CUST-132,SMB,Fresh,60.43,81.45,0.85,69.23,10.0,79.23,131.11
TXN-2023-003862,CUST-132,SMB,Fresh,100.75,81.45,0.85,69.23,10.0,79.23,78.64
TXN-2023-003863,CUST-132,SMB,Delicatessen,64.85,81.45,0.85,69.23,8.0,77.23,119.09
TXN-2023-003864,CUST-132,SMB,Fresh,113.34,81.45,0.85,69.23,10.0,79.23,69.9
TXN-2023-003865,CUST-132,SMB,Milk,113.34,81.45,0.85,69.23,5.0,74.23,65.49
TXN-2023-003866,CUST-132,SMB,Delicatessen,72.25,81.45,0.85,69.23,8.0,77.23,106.89
TXN-2023-003867,CUST-132,SMB,Fresh,90.6,81.45,0.85,69.23,10.0,79.23,87.45
TXN-2023-003868,CUST-132,SMB,Fresh,117.54,81.45,0.85,69.23,10.0,79.23,67.41
TXN-2023-003869,CUST-132,SMB,Milk,62.49,81.45,0.85,69.23,5.0,74.23,118.79
TXN-2023-003870,CUST-132,SMB,Fresh,79.5,81.45,0.85,69.23,10.0,79.23,99.66
TXN-2023-003871,CUST-133,Mid-Market,Fresh,138.99,81.45,1.1,89.59,10.0,99.59,71.65
TXN-2023-003872,CUST-133,Mid-Market,Fresh,577.14,81.45,1.1,89.59,10.0,99.59,17.26
TXN-2023-003873,CUST-133,Mid-Market,Fresh,360.86,81.45,1.1,89.59,10.0,99.59,27.6
TXN-2023-003874,CUST-133,Mid-Market,Fresh,513.9,81.45,1.1,89.59,10.0,99.59,19.38
TXN-2023-003875,CUST-133,Mid-Market,Delicatessen,208.98,81.45,1.1,89.59,8.0,97.59,46.7
TXN-2023-003876,CUST-133,Mid-Market,Fresh,204.32,81.45,1.1,89.59,10.0,99.59,48.74
TXN-2023-003877,CUST-133,Mid-Market,Fresh,442.9,81.45,1.1,89.59,10.0,99.59,22.49
TXN-2023-003878,CUST-133,Mid-Market,Fresh,222.0,81.45,1.1,89.59,10.0,99.59,44.86
TXN-2023-003879,CUST-133,Mid-Market,Fresh,281.01,81.45,1.1,89.59,10.0,99.59,35.44
TXN-2023-003880,CUST-133,Mid-Market,Fresh,152.94,81.45,1.1,89.59,10.0,99.59,65.12
TXN-2023-003881,CUST-133,Mid-Market,Frozen,421.06,81.45,1.1,89.59,0.0,89.59,21.28
TXN-2023-003882,CUST-133,Mid-Market,Milk,755.16,81.45,1.1,89.59,5.0,94.59,12.53
TXN-2023-003883,CUST-133,Mid-Market,Fresh,183.29,81.45,1.1,89.59,10.0,99.59,54.34
TXN-2023-003884,CUST-133,Mid-Market,Fresh,1005.42,81.45,1.1,89.59,10.0,99.59,9.91
TXN-2023-003885,CUST-133,Mid-Market,Fresh,591.86,81.45,1.1,89.59,10.0,99.59,16.83
TXN-2023-003886,CUST-133,Mid-Market,Fresh,329.13,81.45,1.1,89.59,10.0,99.59,30.26
TXN-2023-003887,CUST-133,Mid-Market,Fresh,333.01,81.45,1.1,89.59,10.0,99.59,29.91
TXN-2023-003888,CUST-133,Mid-Market,Milk,309.52,81.45,1.1,89.59,5.0,94.59,30.56
TXN-2023-003889,CUST-133,Mid-Market,Fresh,142.61,81.45,1.1,89.59,10.0,99.59,69.83
TXN-2023-003890,CUST-133,Mid-Market,Fresh,623.59,81.45,1.1,89.59,10.0,99.59,15.97
TXN-2023-003891,CUST-133,Mid-Market,Fresh,510.99,81.45,1.1,89.59,10.0,99.59,19.49
TXN-2023-003892,CUST-133,Mid-Market,Fresh,568.59,81.45,1.1,89.59,10.0,99.59,17.52
TXN-2023-003893,CUST-133,Mid-Market,Fresh,691.41,81.45,1.1,89.59,10.0,99.59,14.4
