TransactionID,CustomerID,TransactionDate,OrderMonth,OrderDayOfWeek,ProductCategory,TransactionAmount,Quantity,NumberOfLineItems,IsStandardOrder,IsUrgent,CustomerServiceInteractionRequired,OrderIntensityLevel,ServiceCostMultiplier
TXN-2023-004475,CUST-148,2023-08-21,8,Monday,Fresh,339.25,13,1,True,False,False,Low,1.0
TXN-2023-004476,CUST-148,2023-08-23,8,Wednesday,Fresh,319.0,12,1,False,False,False,Medium,1.5
TXN-2023-004477,CUST-148,2023-09-06,9,Wednesday,Milk,343.07,13,4,True,False,True,Medium,1.2
TXN-2023-004478,CUST-148,2023-09-13,9,Wednesday,Delicatessen,417.05,16,5,False,False,False,Medium,1.5
TXN-2023-004479,CUST-148,2023-09-26,9,Tuesday,Grocery,392.57,15,1,True,False,False,Low,1.0
TXN-2023-004480,CUST-148,2023-09-08,9,Friday,Fresh,207.66,8,4,False,False,True,High,1.8
TXN-2023-004481,CUST-148,2023-09-01,9,Friday,Fresh,800.38,32,4,False,False,False,Medium,1.5
TXN-2023-004482,CUST-148,2023-10-21,10,Saturday,Milk,314.1,12,4,True,False,False,Low,1.0
TXN-2023-004483,CUST-148,2023-10-03,10,Tuesday,Grocery,396.58,15,4,False,False,False,Medium,1.5
TXN-2023-004484,CUST-148,2023-10-05,10,Thursday,Grocery,387.97,15,3,True,False,False,Low,1.0
TXN-2023-004485,CUST-148,2023-10-02,10,Monday,Grocery,272.26,10,5,True,False,False,Low,1.0
TXN-2023-004486,CUST-148,2023-10-15,10,Sunday,Fresh,549.06,21,3,True,False,False,Low,1.0
TXN-2023-004487,CUST-148,2023-11-05,11,Sunday,Frozen,725.59,29,5,False,True,False,High,1.8
TXN-2023-004488,CUST-148,2023-11-23,11,Thursday,Milk,339.8,13,3,True,False,False,Low,1.0
TXN-2023-004489,CUST-148,2023-11-27,11,Monday,Milk,345.73,13,2,False,False,False,Medium,1.5
TXN-2023-004490,CUST-148,2023-11-08,11,Wednesday,Fresh,298.05,11,4,True,False,False,Low,1.0
TXN-2023-004491,CUST-148,2023-11-19,11,Sunday,Milk,511.17,20,1,True,False,False,Low,1.0
TXN-2023-004492,CUST-148,2023-12-25,12,Monday,Fresh,383.71,15,1,False,False,True,High,1.8
TXN-2023-004493,CUST-148,2023-12-18,12,Monday,Fresh,221.15,8,4,True,False,False,Low,1.0
TXN-2023-004494,CUST-148,2023-12-12,12,Tuesday,Fresh,427.66,17,3,True,False,False,Low,1.0
TXN-2023-004495,CUST-149,2023-01-21,1,Saturday,Fresh,158.29,6,2,False,False,True,High,1.8
TXN-2023-004496,CUST-149,2023-01-09,1,Monday,DetergentsPaper,434.12,17,5,False,False,False,Medium,1.5
TXN-2023-004497,CUST-149,2023-01-23,1,Monday,Frozen,161.91,6,3,False,False,False,Medium,1.5
TXN-2023-004498,CUST-149,2023-02-12,2,Sunday,Grocery,455.17,18,5,True,False,False,Low,1.0
TXN-2023-004499,CUST-149,2023-02-27,2,Monday,Fresh,198.34,7,1,True,True,False,Medium,1.3
TXN-2023-004500,CUST-149,2023-02-17,2,Friday,Grocery,181.44,7,4,False,False,False,Medium,1.5
TXN-2023-004501,CUST-149,2023-03-03,3,Friday,Frozen,175.54,7,1,True,False,False,Low,1.0
TXN-2023-004502,CUST-149,2023-03-11,3,Saturday,Fresh,137.46,5,3,True,False,False,Low,1.0
TXN-2023-004503,CUST-149,2023-03-11,3,Saturday,Fresh,344.73,13,3,True,True,False,Medium,1.3
TXN-2023-004504,CUST-149,2023-04-10,4,Monday,Fresh,205.06,8,2,False,False,True,High,1.8
TXN-2023-004505,CUST-149,2023-04-11,4,Tuesday,Frozen,336.87,13,2,True,False,False,Low,1.0
TXN-2023-004506,CUST-149,2023-04-10,4,Monday,Fresh,205.96,8,2,True,False,False,Low,1.0
TXN-2023-004507,CUST-149,2023-04-08,4,Saturday,Frozen,174.78,6,1,True,False,True,Medium,1.2
TXN-2023-004508,CUST-149,2023-05-16,5,Tuesday,Frozen,160.67,6,2,False,False,False,Medium,1.5
TXN-2023-004509,CUST-149,2023-05-21,5,Sunday,Fresh,330.52,13,3,False,False,False,Medium,1.5
TXN-2023-004510,CUST-149,2023-05-15,5,Monday,Fresh,315.18,12,3,False,False,True,High,1.8
TXN-2023-004511,CUST-149,2023-05-02,5,Tuesday,Delicatessen,285.16,11,1,True,False,False,Low,1.0
TXN-2023-004512,CUST-149,2023-05-14,5,Sunday,Milk,54.35,2,4,False,False,False,Medium,1.5
TXN-2023-004513,CUST-149,2023-06-16,6,Friday,Fresh,174.18,6,5,False,False,False,Medium,1.5
TXN-2023-004514,CUST-149,2023-06-23,6,Friday,Frozen,209.13,8,4,True,True,False,Medium,1.3
TXN-2023-004515,CUST-149,2023-06-27,6,Tuesday,Fresh,276.44,11,4,False,True,True,High,1.8
TXN-2023-004516,CUST-149,2023-06-19,6,Monday,Frozen,372.79,14,3,True,False,True,Medium,1.2
TXN-2023-004517,CUST-149,2023-07-15,7,Saturday,Frozen,113.07,4,2,False,True,False,High,1.8
TXN-2023-004518,CUST-149,2023-07-10,7,Monday,Frozen,312.45,12,2,True,False,False,Low,1.0
TXN-2023-004519,CUST-149,2023-07-13,7,Thursday,Fresh,394.62,15,2,True,False,False,Low,1.0
TXN-2023-004520,CUST-149,2023-07-26,7,Wednesday,Frozen,106.82,4,2,True,True,False,Medium,1.3
TXN-2023-004521,CUST-149,2023-08-22,8,Tuesday,Fresh,480.01,19,5,True,False,False,Low,1.0
TXN-2023-004522,CUST-149,2023-08-18,8,Friday,Fresh,588.18,23,3,True,False,False,Low,1.0
TXN-2023-004523,CUST-149,2023-08-11,8,Friday,Frozen,264.54,10,4,True,False,False,Low,1.0
TXN-2023-004524,CUST-149,2023-09-22,9,Friday,Fresh,227.18,9,4,True,True,False,Medium,1.3
TXN-2023-004525,CUST-149,2023-09-02,9,Saturday,Fresh,281.23,11,1,True,False,True,Medium,1.2
TXN-2023-004526,CUST-149,2023-09-05,9,Tuesday,Fresh,295.34,11,1,True,False,False,Low,1.0
TXN-2023-004527,CUST-149,2023-09-26,9,Tuesday,Fresh,194.2,7,4,True,False,False,Low,1.0
TXN-2023-004528,CUST-149,2023-09-25,9,Monday,Fresh,306.62,12,4,True,True,False,Medium,1.3
TXN-2023-004529,CUST-149,2023-10-17,10,Tuesday,Fresh,235.45,9,2,True,False,False,Low,1.0
TXN-2023-004530,CUST-149,2023-10-13,10,Friday,DetergentsPaper,192.08,7,5,True,False,False,Low,1.0
TXN-2023-004531,CUST-149,2023-10-26,10,Thursday,Fresh,214.47,8,1,True,False,False,Low,1.0
TXN-2023-004532,CUST-149,2023-10-03,10,Tuesday,Fresh,134.95,5,2,False,False,False,Medium,1.5
TXN-2023-004533,CUST-149,2023-11-19,11,Sunday,Fresh,79.42,3,1,True,False,False,Low,1.0
TXN-2023-004534,CUST-149,2023-11-27,11,Monday,Milk,314.55,12,5,True,False,False,Low,1.0
TXN-2023-004535,CUST-149,2023-11-02,11,Thursday,Frozen,295.96,11,2,True,False,False,Low,1.0
TXN-2023-004536,CUST-149,2023-12-18,12,Monday,Fresh,410.94,16,4,True,False,False,Low,1.0
TXN-2023-004537,CUST-149,2023-12-28,12,Thursday,Fresh,304.18,12,4,False,False,False,Medium,1.5
TXN-2023-004538,CUST-149,2023-12-12,12,Tuesday,Frozen,201.03,8,4,False,False,False,Medium,1.5
TXN-2023-004539,CUST-149,2023-12-05,12,Tuesday,Frozen,198.85,7,4,False,False,False,Medium,1.5
TXN-2023-004540,CUST-149,2023-12-03,12,Sunday,Milk,324.76,12,3,True,False,False,Low,1.0
TXN-2023-004541,CUST-150,2023-01-06,1,Friday,Fresh,620.39,24,4,True,False,True,Medium,1.2
TXN-2023-004542,CUST-150,2023-01-21,1,Saturday,Fresh,506.76,20,4,True,True,False,Medium,1.3
TXN-2023-004543,CUST-150,2023-01-11,1,Wednesday,Fresh,814.26,32,3,True,False,False,Low,1.0
TXN-2023-004544,CUST-150,2023-01-01,1,Sunday,Fresh,386.33,15,1,True,False,False,Low,1.0
TXN-2023-004545,CUST-150,2023-01-17,1,Tuesday,Fresh,1838.3,73,3,False,False,False,Medium,1.5
TXN-2023-004546,CUST-150,2023-02-01,2,Wednesday,Fresh,865.04,34,2,True,False,False,Low,1.0
TXN-2023-004547,CUST-150,2023-02-14,2,Tuesday,Fresh,760.72,30,2,True,False,False,Low,1.0
TXN-2023-004548,CUST-150,2023-02-02,2,Thursday,Fresh,1044.38,41,4,True,False,False,Low,1.0
TXN-2023-004549,CUST-150,2023-02-01,2,Wednesday,Fresh,510.02,20,4,True,False,False,Low,1.0
TXN-2023-004550,CUST-150,2023-02-09,2,Thursday,Fresh,1216.21,48,5,True,False,True,Medium,1.2
TXN-2023-004551,CUST-150,2023-03-16,3,Thursday,Fresh,485.24,19,3,True,False,True,Medium,1.2
TXN-2023-004552,CUST-150,2023-03-01,3,Wednesday,Fresh,262.82,10,1,False,False,False,Medium,1.5
TXN-2023-004553,CUST-150,2023-03-02,3,Thursday,Fresh,613.54,24,3,False,False,False,Medium,1.5
TXN-2023-004554,CUST-150,2023-03-19,3,Sunday,Fresh,2259.67,90,3,True,False,False,Low,1.0
TXN-2023-004555,CUST-150,2023-03-09,3,Thursday,Fresh,298.47,11,1,True,False,False,Low,1.0
TXN-2023-004556,CUST-150,2023-04-16,4,Sunday,Fresh,604.35,24,3,True,False,False,Low,1.0
TXN-2023-004557,CUST-150,2023-04-28,4,Friday,Fresh,726.9,29,5,True,False,False,Low,1.0
TXN-2023-004558,CUST-150,2023-04-20,4,Thursday,Fresh,518.29,20,4,True,False,False,Low,1.0
TXN-2023-004559,CUST-150,2023-04-25,4,Tuesday,Fresh,788.93,31,5,True,False,False,Low,1.0
TXN-2023-004560,CUST-150,2023-05-26,5,Friday,Fresh,508.37,20,5,False,False,False,Medium,1.5
TXN-2023-004561,CUST-150,2023-05-01,5,Monday,Fresh,615.72,24,3,False,True,True,High,1.8
TXN-2023-004562,CUST-150,2023-05-27,5,Saturday,Fresh,616.45,24,2,True,False,False,Low,1.0
TXN-2023-004563,CUST-150,2023-06-02,6,Friday,Fresh,321.1,12,1,False,False,False,Medium,1.5
TXN-2023-004564,CUST-150,2023-06-14,6,Wednesday,Fresh,413.14,16,5,True,False,False,Low,1.0
TXN-2023-004565,CUST-150,2023-06-20,6,Tuesday,Fresh,2089.5,83,1,True,False,False,Low,1.0
TXN-2023-004566,CUST-150,2023-06-26,6,Monday,Fresh,614.73,24,1,True,False,False,Low,1.0
TXN-2023-004567,CUST-150,2023-06-14,6,Wednesday,Fresh,632.68,25,4,True,False,False,Low,1.0
TXN-2023-004568,CUST-150,2023-07-23,7,Sunday,Fresh,861.61,34,5,False,False,True,High,1.8
TXN-2023-004569,CUST-150,2023-07-22,7,Saturday,Fresh,733.56,29,4,True,False,False,Low,1.0
TXN-2023-004570,CUST-150,2023-07-04,7,Tuesday,Fresh,1327.11,53,5,False,False,False,Medium,1.5
TXN-2023-004571,CUST-150,2023-07-18,7,Tuesday,Fresh,809.6,32,4,True,False,True,Medium,1.2
TXN-2023-004572,CUST-150,2023-08-25,8,Friday,Fresh,519.89,20,1,False,True,True,High,1.8
TXN-2023-004573,CUST-150,2023-08-19,8,Saturday,Delicatessen,611.86,24,5,False,False,False,Medium,1.5
TXN-2023-004574,CUST-150,2023-08-23,8,Wednesday,Grocery,310.26,12,5,False,False,False,Medium,1.5
TXN-2023-004575,CUST-150,2023-09-17,9,Sunday,Fresh,974.17,38,2,False,False,False,Medium,1.5
TXN-2023-004576,CUST-150,2023-09-21,9,Thursday,Fresh,332.39,13,4,True,False,False,Low,1.0
TXN-2023-004577,CUST-150,2023-09-12,9,Tuesday,Fresh,743.7,29,2,False,False,False,Medium,1.5
TXN-2023-004578,CUST-150,2023-09-28,9,Thursday,Frozen,891.83,35,2,True,False,False,Low,1.0
TXN-2023-004579,CUST-150,2023-09-02,9,Saturday,Fresh,1107.39,44,1,True,False,False,Low,1.0
TXN-2023-004580,CUST-150,2023-10-25,10,Wednesday,Fresh,871.58,34,2,True,False,False,Low,1.0
TXN-2023-004581,CUST-150,2023-10-06,10,Friday,Fresh,882.92,35,1,True,False,False,Low,1.0
TXN-2023-004582,CUST-150,2023-10-26,10,Thursday,Fresh,467.99,18,3,True,False,False,Low,1.0
TXN-2023-004583,CUST-150,2023-11-23,11,Thursday,Fresh,392.62,15,5,False,False,False,Medium,1.5
TXN-2023-004584,CUST-150,2023-11-16,11,Thursday,Fresh,388.67,15,3,True,False,False,Low,1.0
TXN-2023-004585,CUST-150,2023-11-03,11,Friday,Milk,434.55,17,3,True,False,False,Low,1.0
TXN-2023-004586,CUST-150,2023-11-26,11,Sunday,Fresh,965.96,38,4,True,False,True,Medium,1.2
TXN-2023-004587,CUST-150,2023-12-07,12,Thursday,Fresh,411.64,16,3,False,False,False,Medium,1.5
TXN-2023-004588,CUST-150,2023-12-26,12,Tuesday,Fresh,540.48,21,1,False,False,False,Medium,1.5
TXN-2023-004589,CUST-150,2023-12-26,12,Tuesday,Fresh,1398.15,55,2,False,False,True,High,1.8
TXN-2023-004590,CUST-150,2023-12-05,12,Tuesday,Fresh,338.77,13,1,True,False,False,Low,1.0
TXN-2023-004591,CUST-151,2023-01-21,1,Saturday,Fresh,636.05,25,5,True,False,False,Low,1.0
TXN-2023-004592,CUST-151,2023-01-24,1,Tuesday,Fresh,558.56,22,3,True,False,False,Low,1.0
TXN-2023-004593,CUST-151,2023-02-23,2,Thursday,Fresh,600.57,24,1,False,False,False,Medium,1.5
TXN-2023-004594,CUST-151,2023-02-01,2,Wednesday,Milk,517.37,20,1,True,False,False,Low,1.0
TXN-2023-004595,CUST-151,2023-02-17,2,Friday,Fresh,253.84,10,4,True,False,False,Low,1.0
TXN-2023-004596,CUST-151,2023-03-15,3,Wednesday,Fresh,530.32,21,5,False,False,False,Medium,1.5
TXN-2023-004597,CUST-151,2023-03-17,3,Friday,Fresh,1159.04,46,5,True,False,False,Low,1.0
TXN-2023-004598,CUST-151,2023-03-10,3,Friday,Grocery,1062.5,42,3,True,False,True,Medium,1.2
TXN-2023-004599,CUST-151,2023-04-18,4,Tuesday,Fresh,328.5,13,2,False,False,False,Medium,1.5
TXN-2023-004600,CUST-151,2023-04-10,4,Monday,Milk,605.43,24,1,False,True,False,High,1.8
TXN-2023-004601,CUST-151,2023-04-22,4,Saturday,Fresh,695.08,27,2,True,False,False,Low,1.0
TXN-2023-004602,CUST-151,2023-04-14,4,Friday,Fresh,348.05,13,4,True,True,False,Medium,1.3
TXN-2023-004603,CUST-151,2023-05-18,5,Thursday,DetergentsPaper,394.25,15,1,False,False,False,Medium,1.5
TXN-2023-004604,CUST-151,2023-05-14,5,Sunday,Fresh,500.34,20,3,True,False,False,Low,1.0
TXN-2023-004605,CUST-151,2023-05-07,5,Sunday,Fresh,314.86,12,2,True,False,False,Low,1.0
TXN-2023-004606,CUST-151,2023-06-26,6,Monday,Fresh,510.96,20,1,True,False,False,Low,1.0
TXN-2023-004607,CUST-151,2023-06-02,6,Friday,Fresh,707.94,28,3,True,False,True,Medium,1.2
TXN-2023-004608,CUST-151,2023-06-05,6,Monday,Fresh,667.27,26,5,True,False,False,Low,1.0
TXN-2023-004609,CUST-151,2023-07-15,7,Saturday,Fresh,806.55,32,5,True,False,False,Low,1.0
TXN-2023-004610,CUST-151,2023-07-14,7,Friday,Fresh,595.09,23,1,True,False,False,Low,1.0
TXN-2023-004611,CUST-151,2023-07-06,7,Thursday,Fresh,643.13,25,3,True,False,False,Low,1.0
TXN-2023-004612,CUST-151,2023-08-18,8,Friday,Fresh,594.1,23,2,False,False,True,High,1.8
TXN-2023-004613,CUST-151,2023-08-26,8,Saturday,Fresh,310.47,12,5,False,False,False,Medium,1.5
TXN-2023-004614,CUST-151,2023-08-19,8,Saturday,Fresh,249.88,9,2,False,False,False,Medium,1.5
TXN-2023-004615,CUST-151,2023-08-21,8,Monday,Fresh,636.82,25,5,False,False,False,Medium,1.5
TXN-2023-004616,CUST-151,2023-09-25,9,Monday,Delicatessen,222.1,8,1,True,False,False,Low,1.0
TXN-2023-004617,CUST-151,2023-09-18,9,Monday,Fresh,357.65,14,3,True,False,False,Low,1.0
TXN-2023-004618,CUST-151,2023-09-16,9,Saturday,Fresh,791.58,31,1,False,True,False,High,1.8
TXN-2023-004619,CUST-151,2023-10-28,10,Saturday,Fresh,445.12,17,1,True,False,False,Low,1.0
TXN-2023-004620,CUST-151,2023-10-05,10,Thursday,Delicatessen,1123.84,44,5,True,False,False,Low,1.0
TXN-2023-004621,CUST-151,2023-10-17,10,Tuesday,Fresh,848.89,33,2,False,False,False,Medium,1.5
TXN-2023-004622,CUST-151,2023-11-01,11,Wednesday,Fresh,344.62,13,5,False,False,False,Medium,1.5
TXN-2023-004623,CUST-151,2023-11-10,11,Friday,Fresh,462.42,18,1,False,False,False,Medium,1.5
TXN-2023-004624,CUST-151,2023-11-14,11,Tuesday,Fresh,845.66,33,5,False,True,False,High,1.8
TXN-2023-004625,CUST-151,2023-12-10,12,Sunday,Fresh,483.65,19,1,False,False,False,Medium,1.5
TXN-2023-004626,CUST-151,2023-12-20,12,Wednesday,Fresh,879.53,35,4,False,False,False,Medium,1.5
TXN-2023-004627,CUST-151,2023-12-04,12,Monday,Fresh,872.98,34,4,False,True,True,High,1.8
TXN-2023-004628,CUST-152,2023-01-11,1,Wednesday,Fresh,323.18,12,1,True,False,False,Low,1.0
TXN-2023-004629,CUST-152,2023-01-20,1,Friday,Delicatessen,287.16,11,3,True,False,False,Low,1.0
TXN-2023-004630,CUST-152,2023-01-14,1,Saturday,Grocery,200.33,8,5,True,False,False,Low,1.0
TXN-2023-004631,CUST-152,2023-01-18,1,Wednesday,Milk,220.91,8,5,False,False,False,Medium,1.5
TXN-2023-004632,CUST-152,2023-02-05,2,Sunday,Delicatessen,297.48,11,4,True,False,False,Low,1.0
TXN-2023-004633,CUST-152,2023-02-06,2,Monday,Milk,153.1,6,2,True,False,False,Low,1.0
TXN-2023-004634,CUST-152,2023-02-04,2,Saturday,Delicatessen,253.63,10,2,False,False,False,Medium,1.5
TXN-2023-004635,CUST-152,2023-02-20,2,Monday,Delicatessen,330.52,13,1,False,False,False,Medium,1.5
TXN-2023-004636,CUST-152,2023-03-06,3,Monday,Milk,337.87,13,3,False,False,False,Medium,1.5
TXN-2023-004637,CUST-152,2023-03-15,3,Wednesday,Milk,190.61,7,2,False,False,False,Medium,1.5
TXN-2023-004638,CUST-152,2023-03-17,3,Friday,Fresh,273.64,10,2,True,False,False,Low,1.0
TXN-2023-004639,CUST-152,2023-04-02,4,Sunday,Grocery,378.27,15,4,False,False,False,Medium,1.5
TXN-2023-004640,CUST-152,2023-04-16,4,Sunday,Delicatessen,120.91,4,3,True,False,False,Low,1.0
TXN-2023-004641,CUST-152,2023-04-08,4,Saturday,Milk,236.28,9,2,True,False,False,Low,1.0
TXN-2023-004642,CUST-152,2023-05-14,5,Sunday,Fresh,148.41,5,5,False,False,False,Medium,1.5
TXN-2023-004643,CUST-152,2023-05-19,5,Friday,Fresh,179.4,7,1,False,False,False,Medium,1.5
TXN-2023-004644,CUST-152,2023-05-12,5,Friday,Grocery,364.82,14,3,False,True,False,High,1.8
TXN-2023-004645,CUST-152,2023-05-22,5,Monday,Frozen,204.03,8,2,True,False,False,Low,1.0
TXN-2023-004646,CUST-152,2023-06-17,6,Saturday,Frozen,165.41,6,1,True,False,False,Low,1.0
TXN-2023-004647,CUST-152,2023-06-11,6,Sunday,Fresh,228.75,9,5,True,False,False,Low,1.0
TXN-2023-004648,CUST-152,2023-06-09,6,Friday,Delicatessen,146.52,5,3,True,False,True,Medium,1.2
TXN-2023-004649,CUST-152,2023-06-17,6,Saturday,Fresh,55.62,2,4,True,False,False,Low,1.0
TXN-2023-004650,CUST-152,2023-07-06,7,Thursday,Fresh,145.07,5,3,False,True,False,High,1.8
TXN-2023-004651,CUST-152,2023-07-05,7,Wednesday,Milk,197.59,7,3,True,True,False,Medium,1.3
TXN-2023-004652,CUST-152,2023-07-27,7,Thursday,Delicatessen,159.91,6,5,True,False,False,Low,1.0
TXN-2023-004653,CUST-152,2023-07-17,7,Monday,Grocery,268.53,10,1,True,False,False,Low,1.0
TXN-2023-004654,CUST-152,2023-08-22,8,Tuesday,DetergentsPaper,134.63,5,4,True,False,False,Low,1.0
TXN-2023-004655,CUST-152,2023-08-09,8,Wednesday,Fresh,155.29,6,4,False,False,False,Medium,1.5
TXN-2023-004656,CUST-152,2023-09-04,9,Monday,Milk,243.18,9,1,False,True,False,High,1.8
TXN-2023-004657,CUST-152,2023-09-24,9,Sunday,Milk,356.31,14,4,False,True,False,High,1.8
TXN-2023-004658,CUST-152,2023-09-18,9,Monday,Milk,212.91,8,4,True,False,False,Low,1.0
TXN-2023-004659,CUST-152,2023-10-15,10,Sunday,Fresh,250.3,10,3,True,True,False,Medium,1.3
TXN-2023-004660,CUST-152,2023-10-20,10,Friday,Delicatessen,246.9,9,4,True,False,True,Medium,1.2
TXN-2023-004661,CUST-152,2023-10-02,10,Monday,Milk,247.13,9,5,False,True,False,High,1.8
TXN-2023-004662,CUST-152,2023-11-07,11,Tuesday,Milk,344.57,13,4,True,True,False,Medium,1.3
TXN-2023-004663,CUST-152,2023-11-13,11,Monday,Fresh,198.57,7,1,True,False,False,Low,1.0
TXN-2023-004664,CUST-152,2023-11-28,11,Tuesday,Delicatessen,162.47,6,1,True,True,False,Medium,1.3
TXN-2023-004665,CUST-152,2023-11-07,11,Tuesday,Grocery,192.92,7,3,True,False,False,Low,1.0
TXN-2023-004666,CUST-152,2023-12-23,12,Saturday,Fresh,173.13,6,4,True,False,False,Low,1.0
TXN-2023-004667,CUST-152,2023-12-26,12,Tuesday,Milk,155.62,6,1,False,False,False,Medium,1.5
TXN-2023-004668,CUST-152,2023-12-28,12,Thursday,Milk,177.31,7,1,False,False,True,High,1.8
TXN-2023-004669,CUST-152,2023-12-01,12,Friday,Milk,79.81,3,3,False,False,False,Medium,1.5
TXN-2023-004670,CUST-153,2023-01-01,1,Sunday,Fresh,721.51,28,4,False,False,False,Medium,1.5
TXN-2023-004671,CUST-153,2023-01-28,1,Saturday,Fresh,196.38,7,4,False,True,False,High,1.8
TXN-2023-004672,CUST-153,2023-01-21,1,Saturday,Fresh,745.05,29,1,False,False,False,Medium,1.5
TXN-2023-004673,CUST-153,2023-01-05,1,Thursday,Fresh,557.94,22,2,True,False,True,Medium,1.2
TXN-2023-004674,CUST-153,2023-01-04,1,Wednesday,Grocery,314.76,12,4,False,False,True,High,1.8
TXN-2023-004675,CUST-153,2023-02-07,2,Tuesday,Fresh,609.54,24,3,True,False,False,Low,1.0
TXN-2023-004676,CUST-153,2023-02-13,2,Monday,Milk,822.99,32,3,True,False,True,Medium,1.2
TXN-2023-004677,CUST-153,2023-02-09,2,Thursday,Fresh,590.95,23,2,False,False,True,High,1.8
TXN-2023-004678,CUST-153,2023-02-07,2,Tuesday,Frozen,286.19,11,5,True,False,False,Low,1.0
TXN-2023-004679,CUST-153,2023-02-16,2,Thursday,Fresh,312.86,12,4,True,False,False,Low,1.0
TXN-2023-004680,CUST-153,2023-03-08,3,Wednesday,Frozen,146.5,5,5,True,False,False,Low,1.0
TXN-2023-004681,CUST-153,2023-03-05,3,Sunday,Fresh,205.63,8,3,True,False,False,Low,1.0
TXN-2023-004682,CUST-153,2023-03-13,3,Monday,Fresh,1407.14,56,1,True,False,False,Low,1.0
TXN-2023-004683,CUST-153,2023-03-14,3,Tuesday,Grocery,393.66,15,2,True,False,False,Low,1.0
TXN-2023-004684,CUST-153,2023-04-04,4,Tuesday,Fresh,906.81,36,2,False,False,False,Medium,1.5
TXN-2023-004685,CUST-153,2023-04-07,4,Friday,Grocery,1414.06,56,1,True,False,False,Low,1.0
TXN-2023-004686,CUST-153,2023-04-20,4,Thursday,Fresh,270.73,10,1,False,False,False,Medium,1.5
TXN-2023-004687,CUST-153,2023-04-21,4,Friday,Fresh,196.91,7,4,True,False,False,Low,1.0
TXN-2023-004688,CUST-153,2023-05-16,5,Tuesday,Grocery,224.57,8,2,False,False,True,High,1.8
TXN-2023-004689,CUST-153,2023-05-13,5,Saturday,Fresh,341.35,13,2,False,True,False,High,1.8
TXN-2023-004690,CUST-153,2023-05-28,5,Sunday,Fresh,236.54,9,3,False,False,False,Medium,1.5
TXN-2023-004691,CUST-153,2023-05-06,5,Saturday,Milk,783.1,31,1,True,False,False,Low,1.0
TXN-2023-004692,CUST-153,2023-05-05,5,Friday,Fresh,385.5,15,1,True,False,False,Low,1.0
TXN-2023-004693,CUST-153,2023-06-27,6,Tuesday,Fresh,799.21,31,4,False,False,False,Medium,1.5
TXN-2023-004694,CUST-153,2023-06-04,6,Sunday,Frozen,435.03,17,2,True,False,False,Low,1.0
TXN-2023-004695,CUST-153,2023-06-22,6,Thursday,Fresh,418.75,16,2,False,False,False,Medium,1.5
TXN-2023-004696,CUST-153,2023-06-08,6,Thursday,Fresh,279.99,11,3,True,True,False,Medium,1.3
TXN-2023-004697,CUST-153,2023-07-25,7,Tuesday,Fresh,735.27,29,1,True,False,False,Low,1.0
TXN-2023-004698,CUST-153,2023-07-03,7,Monday,Fresh,511.01,20,3,True,False,False,Low,1.0
TXN-2023-004699,CUST-153,2023-07-23,7,Sunday,Frozen,528.75,21,5,False,False,False,Medium,1.5
TXN-2023-004700,CUST-153,2023-07-08,7,Saturday,Fresh,348.7,13,2,True,False,False,Low,1.0
TXN-2023-004701,CUST-153,2023-08-15,8,Tuesday,Fresh,726.02,29,1,True,False,False,Low,1.0
TXN-2023-004702,CUST-153,2023-08-01,8,Tuesday,Fresh,544.32,21,3,True,False,False,Low,1.0
TXN-2023-004703,CUST-153,2023-08-09,8,Wednesday,Frozen,597.07,23,5,False,False,False,Medium,1.5
TXN-2023-004704,CUST-153,2023-08-14,8,Monday,Fresh,634.77,25,1,False,False,False,Medium,1.5
TXN-2023-004705,CUST-153,2023-08-07,8,Monday,Fresh,467.1,18,5,True,False,False,Low,1.0
TXN-2023-004706,CUST-153,2023-09-27,9,Wednesday,Grocery,347.88,13,4,True,False,False,Low,1.0
TXN-2023-004707,CUST-153,2023-09-18,9,Monday,Fresh,2508.65,100,4,False,False,True,High,1.8
TXN-2023-004708,CUST-153,2023-09-10,9,Sunday,Fresh,534.69,21,4,True,False,False,Low,1.0
TXN-2023-004709,CUST-153,2023-10-09,10,Monday,Fresh,249.34,9,3,False,False,False,Medium,1.5
TXN-2023-004710,CUST-153,2023-10-19,10,Thursday,Frozen,644.42,25,3,True,False,False,Low,1.0
TXN-2023-004711,CUST-153,2023-10-14,10,Saturday,Fresh,159.71,6,3,True,False,True,Medium,1.2
TXN-2023-004712,CUST-153,2023-11-06,11,Monday,Fresh,249.56,9,2,True,False,False,Low,1.0
TXN-2023-004713,CUST-153,2023-11-11,11,Saturday,Fresh,336.9,13,4,True,False,True,Medium,1.2
TXN-2023-004714,CUST-153,2023-11-08,11,Wednesday,Fresh,528.1,21,4,True,False,False,Low,1.0
TXN-2023-004715,CUST-153,2023-11-02,11,Thursday,Milk,343.31,13,1,True,False,True,Medium,1.2
TXN-2023-004716,CUST-153,2023-11-19,11,Sunday,Fresh,345.04,13,3,True,False,False,Low,1.0
TXN-2023-004717,CUST-153,2023-12-13,12,Wednesday,Frozen,585.8,23,4,False,False,False,Medium,1.5
TXN-2023-004718,CUST-153,2023-12-12,12,Tuesday,Fresh,242.3,9,2,True,False,False,Low,1.0
TXN-2023-004719,CUST-153,2023-12-04,12,Monday,Fresh,710.65,28,1,False,False,False,Medium,1.5
TXN-2023-004720,CUST-154,2023-01-16,1,Monday,Fresh,825.81,33,3,True,False,True,Medium,1.2
