TRANSACTIONID,CUSTOMERID,TRANSACTIONAMOUNT,ISURGENT,BASE_SHIPPING_COST,URGENT_SURCHARGE,SIZE_SURCHARGE,TOTAL_SHIPPING_COST
TXN-2023-003217,CUST-116,464.24,false,13.93,0.00,0.00,13.93
TXN-2023-003218,CUST-116,935.82,false,28.07,0.00,0.00,28.07
TXN-2023-003219,CUST-116,232.80,false,6.98,0.00,0.00,6.98
TXN-2023-003220,CUST-116,854.25,false,25.63,0.00,0.00,25.63
TXN-2023-003221,CUST-116,671.77,false,20.15,0.00,0.00,20.15
TXN-2023-003222,CUST-116,415.45,true,12.46,12.46,0.00,24.93
TXN-2023-003223,CUST-116,1190.24,true,35.71,35.71,0.00,71.41
TXN-2023-003224,CUST-116,1343.97,false,40.32,0.00,0.00,40.32
TXN-2023-003225,CUST-116,374.76,false,11.24,0.00,0.00,11.24
TXN-2023-003226,CUST-116,242.84,false,7.29,0.00,0.00,7.29
TXN-2023-003227,CUST-116,1338.66,true,40.16,40.16,0.00,80.32
TXN-2023-003228,CUST-116,978.12,true,29.34,29.34,0.00,58.69
TXN-2023-003229,CUST-116,403.90,false,12.12,0.00,0.00,12.12
TXN-2023-003230,CUST-116,546.82,false,16.40,0.00,0.00,16.40
TXN-2023-003231,CUST-116,768.51,false,23.06,0.00,0.00,23.06
TXN-2023-003232,CUST-116,629.82,false,18.89,0.00,0.00,18.89
TXN-2023-003233,CUST-116,647.86,false,19.44,0.00,0.00,19.44
TXN-2023-003234,CUST-116,391.36,true,11.74,11.74,0.00,23.48
TXN-2023-003235,CUST-116,468.13,false,14.04,0.00,0.00,14.04
TXN-2023-003236,CUST-116,871.35,false,26.14,0.00,0.00,26.14
TXN-2023-003237,CUST-116,371.28,false,11.14,0.00,0.00,11.14
TXN-2023-003238,CUST-116,566.87,true,17.01,17.01,0.00,34.01
TXN-2023-003239,CUST-116,400.27,false,12.01,0.00,0.00,12.01
TXN-2023-003240,CUST-116,1240.41,true,37.21,37.21,0.00,74.42
TXN-2023-003241,CUST-116,260.92,false,7.83,0.00,0.00,7.83
TXN-2023-003242,CUST-117,463.75,false,13.91,0.00,0.00,13.91
TXN-2023-003243,CUST-117,290.71,false,8.72,0.00,0.00,8.72
TXN-2023-003244,CUST-117,977.24,false,29.32,0.00,0.00,29.32
TXN-2023-003245,CUST-117,199.14,false,5.97,0.00,0.00,5.97
TXN-2023-003246,CUST-117,169.17,false,5.08,0.00,0.00,5.08
TXN-2023-003247,CUST-117,317.55,false,9.53,0.00,0.00,9.53
TXN-2023-003248,CUST-117,329.22,true,9.88,9.88,0.00,19.75
TXN-2023-003249,CUST-117,393.10,false,11.79,0.00,0.00,11.79
TXN-2023-003250,CUST-117,439.33,false,13.18,0.00,0.00,13.18
TXN-2023-003251,CUST-117,484.36,false,14.53,0.00,0.00,14.53
TXN-2023-003252,CUST-117,283.44,false,8.50,0.00,0.00,8.50
TXN-2023-003253,CUST-117,205.68,false,6.17,0.00,0.00,6.17
TXN-2023-003254,CUST-117,1033.09,true,30.99,30.99,0.00,61.99
TXN-2023-003255,CUST-117,561.10,false,16.83,0.00,0.00,16.83
TXN-2023-003256,CUST-117,248.20,false,7.45,0.00,0.00,7.45
TXN-2023-003257,CUST-117,370.60,false,11.12,0.00,0.00,11.12
TXN-2023-003258,CUST-117,211.70,false,6.35,0.00,0.00,6.35
TXN-2023-003259,CUST-117,223.65,false,6.71,0.00,0.00,6.71
TXN-2023-003260,CUST-117,555.17,true,16.66,16.66,0.00,33.31
TXN-2023-003261,CUST-117,134.95,false,4.05,0.00,0.00,4.05
TXN-2023-003262,CUST-117,179.50,false,5.39,0.00,0.00,5.39
TXN-2023-003263,CUST-117,178.29,false,5.35,0.00,0.00,5.35
TXN-2023-003264,CUST-117,156.11,false,4.68,0.00,0.00,4.68
TXN-2023-003265,CUST-117,259.89,false,7.80,0.00,0.00,7.80
TXN-2023-003266,CUST-117,389.20,false,11.68,0.00,0.00,11.68
TXN-2023-003267,CUST-117,375.36,false,11.26,0.00,0.00,11.26
TXN-2023-003268,CUST-117,351.61,false,10.55,0.00,0.00,10.55
TXN-2023-003269,CUST-117,635.25,false,19.06,0.00,0.00,19.06
TXN-2023-003270,CUST-117,397.96,true,11.94,11.94,0.00,23.88
TXN-2023-003271,CUST-117,259.49,false,7.78,0.00,0.00,7.78
TXN-2023-003272,CUST-117,575.28,true,17.26,17.26,0.00,34.52
TXN-2023-003273,CUST-117,181.52,false,5.45,0.00,0.00,5.45
TXN-2023-003274,CUST-117,578.57,false,17.36,0.00,0.00,17.36
TXN-2023-003275,CUST-117,358.76,false,10.76,0.00,0.00,10.76
TXN-2023-003276,CUST-117,259.20,false,7.78,0.00,0.00,7.78
TXN-2023-003277,CUST-117,443.71,false,13.31,0.00,0.00,13.31
TXN-2023-003278,CUST-117,411.43,false,12.34,0.00,0.00,12.34
TXN-2023-003279,CUST-117,956.49,false,28.69,0.00,0.00,28.69
TXN-2023-003280,CUST-117,307.23,false,9.22,0.00,0.00,9.22
TXN-2023-003281,CUST-117,400.32,false,12.01,0.00,0.00,12.01
TXN-2023-003282,CUST-117,648.71,false,19.46,0.00,0.00,19.46
TXN-2023-003283,CUST-117,212.34,true,6.37,6.37,0.00,12.74
TXN-2023-003284,CUST-117,762.02,false,22.86,0.00,0.00,22.86
TXN-2023-003285,CUST-117,555.52,false,16.67,0.00,0.00,16.67
TXN-2023-003286,CUST-117,609.44,false,18.28,0.00,0.00,18.28
TXN-2023-003287,CUST-117,247.04,true,7.41,7.41,0.00,14.82
TXN-2023-003288,CUST-117,516.59,false,15.50,0.00,0.00,15.50
TXN-2023-003289,CUST-118,251.64,false,7.55,0.00,0.00,7.55
TXN-2023-003290,CUST-118,1083.07,false,32.49,0.00,0.00,32.49
TXN-2023-003291,CUST-118,535.84,false,16.08,0.00,0.00,16.08
TXN-2023-003292,CUST-118,302.07,true,9.06,9.06,0.00,18.12
TXN-2023-003293,CUST-118,422.45,false,12.67,0.00,0.00,12.67
TXN-2023-003294,CUST-118,287.53,false,8.63,0.00,0.00,8.63
TXN-2023-003295,CUST-118,355.94,false,10.68,0.00,0.00,10.68
TXN-2023-003296,CUST-118,347.94,false,10.44,0.00,0.00,10.44
TXN-2023-003297,CUST-118,402.78,false,12.08,0.00,0.00,12.08
TXN-2023-003298,CUST-118,416.30,false,12.49,0.00,0.00,12.49
TXN-2023-003299,CUST-118,395.00,false,11.85,0.00,0.00,11.85
TXN-2023-003300,CUST-118,367.38,false,11.02,0.00,0.00,11.02
TXN-2023-003301,CUST-118,768.88,false,23.07,0.00,0.00,23.07
TXN-2023-003302,CUST-118,232.45,true,6.97,6.97,0.00,13.95
TXN-2023-003303,CUST-118,591.39,false,17.74,0.00,0.00,17.74
TXN-2023-003304,CUST-118,603.00,true,18.09,18.09,0.00,36.18
TXN-2023-003305,CUST-118,337.59,false,10.13,0.00,0.00,10.13
TXN-2023-003306,CUST-118,291.55,false,8.75,0.00,0.00,8.75
TXN-2023-003307,CUST-118,148.11,false,4.44,0.00,0.00,4.44
TXN-2023-003308,CUST-118,113.53,true,3.41,3.41,0.00,6.81
TXN-2023-003309,CUST-118,297.73,false,8.93,0.00,0.00,8.93
TXN-2023-003310,CUST-118,466.79,false,14.00,0.00,0.00,14.00
TXN-2023-003311,CUST-118,76.22,false,2.29,0.00,0.00,2.29
TXN-2023-003312,CUST-118,328.82,false,9.86,0.00,0.00,9.86
TXN-2023-003313,CUST-118,202.26,false,6.07,0.00,0.00,6.07
TXN-2023-003314,CUST-118,611.60,false,18.35,0.00,0.00,18.35
TXN-2023-003315,CUST-118,288.89,false,8.67,0.00,0.00,8.67
TXN-2023-003316,CUST-118,261.64,false,7.85,0.00,0.00,7.85
TXN-2023-003317,CUST-118,199.07,true,5.97,5.97,0.00,11.94
TXN-2023-003318,CUST-118,213.78,false,6.41,0.00,0.00,6.41
TXN-2023-003319,CUST-118,414.37,false,12.43,0.00,0.00,12.43
TXN-2023-003320,CUST-118,356.16,false,10.68,0.00,0.00,10.68
TXN-2023-003321,CUST-118,426.40,true,12.79,12.79,0.00,25.58
TXN-2023-003322,CUST-118,371.14,true,11.13,11.13,0.00,22.27
TXN-2023-003323,CUST-118,458.98,false,13.77,0.00,0.00,13.77
TXN-2023-003324,CUST-118,205.39,false,6.16,0.00,0.00,6.16
TXN-2023-003325,CUST-118,275.92,false,8.28,0.00,0.00,8.28
TXN-2023-003326,CUST-118,436.18,false,13.09,0.00,0.00,13.09
TXN-2023-003327,CUST-118,316.24,false,9.49,0.00,0.00,9.49
TXN-2023-003328,CUST-118,521.51,false,15.65,0.00,0.00,15.65
TXN-2023-003329,CUST-118,347.09,false,10.41,0.00,0.00,10.41
TXN-2023-003330,CUST-118,672.07,false,20.16,0.00,0.00,20.16
TXN-2023-003331,CUST-118,442.61,false,13.28,0.00,0.00,13.28
TXN-2023-003332,CUST-118,378.43,false,11.35,0.00,0.00,11.35
TXN-2023-003333,CUST-118,236.60,false,7.10,0.00,0.00,7.10
TXN-2023-003334,CUST-118,344.81,false,10.34,0.00,0.00,10.34
TXN-2023-003335,CUST-118,180.60,false,5.42,0.00,0.00,5.42
TXN-2023-003336,CUST-118,303.89,false,9.12,0.00,0.00,9.12
TXN-2023-003337,CUST-118,323.51,false,9.71,0.00,0.00,9.71
TXN-2023-003338,CUST-118,211.72,true,6.35,6.35,0.00,12.70
TXN-2023-003339,CUST-118,951.14,false,28.53,0.00,0.00,28.53
TXN-2023-003340,CUST-119,620.23,false,18.61,0.00,0.00,18.61
TXN-2023-003341,CUST-119,569.29,false,17.08,0.00,0.00,17.08
TXN-2023-003342,CUST-119,1109.67,true,33.29,33.29,0.00,66.58
TXN-2023-003343,CUST-119,1887.36,false,56.62,0.00,0.00,56.62
TXN-2023-003344,CUST-119,592.83,false,17.78,0.00,0.00,17.78
TXN-2023-003345,CUST-119,302.03,false,9.06,0.00,0.00,9.06
TXN-2023-003346,CUST-119,264.64,true,7.94,7.94,0.00,15.88
TXN-2023-003347,CUST-119,353.67,false,10.61,0.00,0.00,10.61
TXN-2023-003348,CUST-119,894.74,false,26.84,0.00,0.00,26.84
TXN-2023-003349,CUST-119,1872.47,true,56.17,56.17,0.00,112.35
TXN-2023-003350,CUST-119,702.68,false,21.08,0.00,0.00,21.08
TXN-2023-003351,CUST-119,984.42,true,29.53,29.53,0.00,59.07
TXN-2023-003352,CUST-119,662.92,false,19.89,0.00,0.00,19.89
TXN-2023-003353,CUST-119,1574.34,false,47.23,0.00,0.00,47.23
TXN-2023-003354,CUST-119,1355.78,false,40.67,0.00,0.00,40.67
TXN-2023-003355,CUST-119,1076.61,false,32.30,0.00,0.00,32.30
TXN-2023-003356,CUST-119,580.91,false,17.43,0.00,0.00,17.43
TXN-2023-003357,CUST-119,2482.56,false,74.48,0.00,0.00,74.48
TXN-2023-003358,CUST-119,1958.10,false,58.74,0.00,0.00,58.74
TXN-2023-003359,CUST-119,659.17,false,19.78,0.00,0.00,19.78
TXN-2023-003360,CUST-119,228.35,false,6.85,0.00,0.00,6.85
TXN-2023-003361,CUST-119,734.39,false,22.03,0.00,0.00,22.03
TXN-2023-003362,CUST-119,819.65,false,24.59,0.00,0.00,24.59
TXN-2023-003363,CUST-119,536.32,true,16.09,16.09,0.00,32.18
TXN-2023-003364,CUST-119,398.66,false,11.96,0.00,0.00,11.96
TXN-2023-003365,CUST-119,844.96,false,25.35,0.00,0.00,25.35
TXN-2023-003366,CUST-119,641.26,false,19.24,0.00,0.00,19.24
TXN-2023-003367,CUST-119,408.47,false,12.25,0.00,0.00,12.25
TXN-2023-003368,CUST-119,872.90,false,26.19,0.00,0.00,26.19
TXN-2023-003369,CUST-119,929.50,false,27.89,0.00,0.00,27.89
TXN-2023-003370,CUST-119,852.01,false,25.56,0.00,0.00,25.56
TXN-2023-003371,CUST-119,567.90,true,17.04,17.04,0.00,34.07
TXN-2023-003372,CUST-119,378.20,true,11.35,11.35,0.00,22.69
TXN-2023-003373,CUST-119,384.47,false,11.53,0.00,0.00,11.53
TXN-2023-003374,CUST-119,954.52,false,28.64,0.00,0.00,28.64
TXN-2023-003375,CUST-119,933.01,false,27.99,0.00,0.00,27.99
TXN-2023-003376,CUST-120,411.24,false,12.34,0.00,0.00,12.34
TXN-2023-003377,CUST-120,262.08,false,7.86,0.00,0.00,7.86
TXN-2023-003378,CUST-120,399.32,false,11.98,0.00,0.00,11.98
TXN-2023-003379,CUST-120,124.46,false,3.73,0.00,0.00,3.73
TXN-2023-003380,CUST-120,513.85,false,15.42,0.00,0.00,15.42
TXN-2023-003381,CUST-120,448.58,false,13.46,0.00,0.00,13.46
TXN-2023-003382,CUST-120,310.19,false,9.31,0.00,0.00,9.31
TXN-2023-003383,CUST-120,666.29,false,19.99,0.00,0.00,19.99
TXN-2023-003384,CUST-120,616.40,false,18.49,0.00,0.00,18.49
TXN-2023-003385,CUST-120,241.83,false,7.25,0.00,0.00,7.25
TXN-2023-003386,CUST-120,562.97,false,16.89,0.00,0.00,16.89
TXN-2023-003387,CUST-120,621.80,false,18.65,0.00,0.00,18.65
TXN-2023-003388,CUST-120,176.99,false,5.31,0.00,0.00,5.31
TXN-2023-003389,CUST-120,258.13,false,7.74,0.00,0.00,7.74
TXN-2023-003390,CUST-120,522.53,false,15.68,0.00,0.00,15.68
TXN-2023-003391,CUST-120,383.54,false,11.51,0.00,0.00,11.51
TXN-2023-003392,CUST-120,402.70,false,12.08,0.00,0.00,12.08
TXN-2023-003393,CUST-120,144.96,false,4.35,0.00,0.00,4.35
TXN-2023-003394,CUST-120,391.15,false,11.73,0.00,0.00,11.73
TXN-2023-003395,CUST-120,491.24,false,14.74,0.00,0.00,14.74
TXN-2023-003396,CUST-120,825.62,true,24.77,24.77,0.00,49.54
TXN-2023-003397,CUST-120,438.04,true,13.14,13.14,0.00,26.28
TXN-2023-003398,CUST-120,376.24,false,11.29,0.00,0.00,11.29
TXN-2023-003399,CUST-120,129.59,false,3.89,0.00,0.00,3.89
TXN-2023-003400,CUST-120,359.76,false,10.79,0.00,0.00,10.79
TXN-2023-003401,CUST-120,704.62,true,21.14,21.14,0.00,42.28
TXN-2023-003402,CUST-120,432.46,false,12.97,0.00,0.00,12.97
TXN-2023-003403,CUST-120,536.19,false,16.09,0.00,0.00,16.09
TXN-2023-003404,CUST-120,879.33,false,26.38,0.00,0.00,26.38
TXN-2023-003405,CUST-120,324.09,false,9.72,0.00,0.00,9.72
TXN-2023-003406,CUST-120,701.07,false,21.03,0.00,0.00,21.03
TXN-2023-003407,CUST-120,284.63,false,8.54,0.00,0.00,8.54
TXN-2023-003408,CUST-120,495.40,false,14.86,0.00,0.00,14.86
TXN-2023-003409,CUST-120,574.46,false,17.23,0.00,0.00,17.23
TXN-2023-003410,CUST-120,403.17,true,12.10,12.10,0.00,24.19
TXN-2023-003411,CUST-120,620.46,true,18.61,18.61,0.00,37.23
TXN-2023-003412,CUST-120,548.64,false,16.46,0.00,0.00,16.46
TXN-2023-003413,CUST-120,299.34,true,8.98,8.98,0.00,17.96
TXN-2023-003414,CUST-120,662.64,false,19.88,0.00,0.00,19.88
TXN-2023-003415,CUST-121,510.75,false,15.32,0.00,0.00,15.32
TXN-2023-003416,CUST-121,286.61,false,8.60,0.00,0.00,8.60
TXN-2023-003417,CUST-121,549.95,false,16.50,0.00,0.00,16.50
TXN-2023-003418,CUST-121,654.65,false,19.64,0.00,0.00,19.64
TXN-2023-003419,CUST-121,446.24,false,13.39,0.00,0.00,13.39
TXN-2023-003420,CUST-121,189.44,false,5.68,0.00,0.00,5.68
TXN-2023-003421,CUST-121,307.42,false,9.22,0.00,0.00,9.22
TXN-2023-003422,CUST-121,383.50,false,11.51,0.00,0.00,11.51
TXN-2023-003423,CUST-121,620.20,false,18.61,0.00,0.00,18.61
TXN-2023-003424,CUST-121,452.50,false,13.58,0.00,0.00,13.58
TXN-2023-003425,CUST-121,673.20,false,20.20,0.00,0.00,20.20
TXN-2023-003426,CUST-121,720.34,false,21.61,0.00,0.00,21.61
TXN-2023-003427,CUST-121,375.86,false,11.28,0.00,0.00,11.28
TXN-2023-003428,CUST-121,466.19,false,13.99,0.00,0.00,13.99
TXN-2023-003429,CUST-121,1002.85,false,30.09,0.00,0.00,30.09
TXN-2023-003430,CUST-121,294.35,false,8.83,0.00,0.00,8.83
TXN-2023-003431,CUST-121,501.48,false,15.04,0.00,0.00,15.04
TXN-2023-003432,CUST-121,666.56,false,20.00,0.00,0.00,20.00
TXN-2023-003433,CUST-121,699.91,true,21.00,21.00,0.00,41.99
TXN-2023-003434,CUST-121,563.05,false,16.89,0.00,0.00,16.89
TXN-2023-003435,CUST-121,542.88,false,16.29,0.00,0.00,16.29
TXN-2023-003436,CUST-121,662.59,true,19.88,19.88,0.00,39.76
TXN-2023-003437,CUST-121,544.31,false,16.33,0.00,0.00,16.33
TXN-2023-003438,CUST-121,506.61,false,15.20,0.00,0.00,15.20
TXN-2023-003439,CUST-121,232.22,false,6.97,0.00,0.00,6.97
TXN-2023-003440,CUST-121,586.43,false,17.59,0.00,0.00,17.59
TXN-2023-003441,CUST-121,884.82,false,26.54,0.00,0.00,26.54
TXN-2023-003442,CUST-121,565.87,true,16.98,16.98,0.00,33.95
TXN-2023-003443,CUST-121,503.21,false,15.10,0.00,0.00,15.10
TXN-2023-003444,CUST-121,423.68,true,12.71,12.71,0.00,25.42
TXN-2023-003445,CUST-121,406.81,false,12.20,0.00,0.00,12.20
TXN-2023-003446,CUST-121,604.02,false,18.12,0.00,0.00,18.12
TXN-2023-003447,CUST-121,338.37,false,10.15,0.00,0.00,10.15
TXN-2023-003448,CUST-121,910.70,false,27.32,0.00,0.00,27.32
TXN-2023-003449,CUST-121,684.49,false,20.53,0.00,0.00,20.53
TXN-2023-003450,CUST-121,814.14,false,24.42,0.00,0.00,24.42
TXN-2023-003451,CUST-121,632.79,false,18.98,0.00,0.00,18.98
TXN-2023-003452,CUST-121,1881.92,false,56.46,0.00,0.00,56.46
TXN-2023-003453,CUST-121,399.50,false,11.99,0.00,0.00,11.99
TXN-2023-003454,CUST-121,702.51,false,21.08,0.00,0.00,21.08
TXN-2023-003455,CUST-121,1213.96,false,36.42,0.00,0.00,36.42
TXN-2023-003456,CUST-121,324.71,false,9.74,0.00,0.00,9.74
TXN-2023-003457,CUST-121,767.40,false,23.02,0.00,0.00,23.02
TXN-2023-003458,CUST-122,243.04,false,7.29,0.00,0.00,7.29
TXN-2023-003459,CUST-122,139.60,false,4.19,0.00,0.00,4.19
TXN-2023-003460,CUST-122,444.00,true,13.32,13.32,0.00,26.64
TXN-2023-003461,CUST-122,223.05,false,6.69,0.00,0.00,6.69
TXN-2023-003462,CUST-122,340.44,false,10.21,0.00,0.00,10.21
TXN-2023-003463,CUST-122,297.20,true,8.92,8.92,0.00,17.83
TXN-2023-003464,CUST-122,320.85,false,9.63,0.00,0.00,9.63
TXN-2023-003465,CUST-122,237.42,false,7.12,0.00,0.00,7.12
TXN-2023-003466,CUST-122,212.29,false,6.37,0.00,0.00,6.37
TXN-2023-003467,CUST-122,173.17,false,5.20,0.00,0.00,5.20
TXN-2023-003468,CUST-122,339.26,false,10.18,0.00,0.00,10.18
TXN-2023-003469,CUST-122,258.49,false,7.75,0.00,0.00,7.75
TXN-2023-003470,CUST-122,228.70,false,6.86,0.00,0.00,6.86
TXN-2023-003471,CUST-122,218.25,false,6.55,0.00,0.00,6.55
TXN-2023-003472,CUST-122,173.37,false,5.20,0.00,0.00,5.20
TXN-2023-003473,CUST-122,179.18,false,5.38,0.00,0.00,5.38
TXN-2023-003474,CUST-122,195.95,false,5.88,0.00,0.00,5.88
TXN-2023-003475,CUST-122,620.12,false,18.60,0.00,0.00,18.60
TXN-2023-003476,CUST-122,171.22,true,5.14,5.14,0.00,10.27
TXN-2023-003477,CUST-122,240.66,false,7.22,0.00,0.00,7.22
TXN-2023-003478,CUST-122,485.51,true,14.57,14.57,0.00,29.13
TXN-2023-003479,CUST-122,137.84,false,4.14,0.00,0.00,4.14
TXN-2023-003480,CUST-122,175.18,false,5.26,0.00,0.00,5.26
TXN-2023-003481,CUST-122,213.92,true,6.42,6.42,0.00,12.84
TXN-2023-003482,CUST-122,228.92,false,6.87,0.00,0.00,6.87
TXN-2023-003483,CUST-122,429.82,true,12.89,12.89,0.00,25.79
TXN-2023-003484,CUST-122,217.66,false,6.53,0.00,0.00,6.53
TXN-2023-003485,CUST-122,276.99,false,8.31,0.00,0.00,8.31
TXN-2023-003486,CUST-122,175.67,false,5.27,0.00,0.00,5.27
TXN-2023-003487,CUST-122,101.15,false,3.03,0.00,0.00,3.03
TXN-2023-003488,CUST-122,552.61,false,16.58,0.00,0.00,16.58
TXN-2023-003489,CUST-122,199.29,false,5.98,0.00,0.00,5.98
TXN-2023-003490,CUST-122,232.57,false,6.98,0.00,0.00,6.98
TXN-2023-003491,CUST-122,334.45,false,10.03,0.00,0.00,10.03
TXN-2023-003492,CUST-122,299.23,false,8.98,0.00,0.00,8.98
TXN-2023-003493,CUST-122,302.64,false,9.08,0.00,0.00,9.08
TXN-2023-003494,CUST-122,564.98,false,16.95,0.00,0.00,16.95
TXN-2023-003495,CUST-122,365.71,false,10.97,0.00,0.00,10.97
TXN-2023-003496,CUST-122,425.49,false,12.76,0.00,0.00,12.76
TXN-2023-003497,CUST-122,290.10,true,8.70,8.70,0.00,17.41
TXN-2023-003498,CUST-122,301.68,false,9.05,0.00,0.00,9.05
TXN-2023-003499,CUST-122,98.31,false,2.95,0.00,0.00,2.95
TXN-2023-003500,CUST-123,248.07,false,7.44,0.00,0.00,7.44
TXN-2023-003501,CUST-123,365.68,true,10.97,10.97,0.00,21.94
TXN-2023-003502,CUST-123,274.65,false,8.24,0.00,0.00,8.24
TXN-2023-003503,CUST-123,235.26,false,7.06,0.00,0.00,7.06
TXN-2023-003504,CUST-123,335.42,false,10.06,0.00,0.00,10.06
TXN-2023-003505,CUST-123,459.74,false,13.79,0.00,0.00,13.79
TXN-2023-003506,CUST-123,178.09,false,5.34,0.00,0.00,5.34
TXN-2023-003507,CUST-123,270.70,false,8.12,0.00,0.00,8.12
TXN-2023-003508,CUST-123,363.58,false,10.91,0.00,0.00,10.91
TXN-2023-003509,CUST-123,341.30,false,10.24,0.00,0.00,10.24
TXN-2023-003510,CUST-123,765.18,false,22.96,0.00,0.00,22.96
TXN-2023-003511,CUST-123,156.60,false,4.70,0.00,0.00,4.70
TXN-2023-003512,CUST-123,282.77,false,8.48,0.00,0.00,8.48
TXN-2023-003513,CUST-123,346.61,false,10.40,0.00,0.00,10.40
TXN-2023-003514,CUST-123,461.97,false,13.86,0.00,0.00,13.86
TXN-2023-003515,CUST-123,182.49,false,5.47,0.00,0.00,5.47
TXN-2023-003516,CUST-123,317.67,true,9.53,9.53,0.00,19.06
TXN-2023-003517,CUST-123,191.70,true,5.75,5.75,0.00,11.50
TXN-2023-003518,CUST-123,296.76,false,8.90,0.00,0.00,8.90
TXN-2023-003519,CUST-123,820.19,false,24.61,0.00,0.00,24.61
TXN-2023-003520,CUST-123,699.39,false,20.98,0.00,0.00,20.98
TXN-2023-003521,CUST-123,242.05,false,7.26,0.00,0.00,7.26
TXN-2023-003522,CUST-123,208.37,false,6.25,0.00,0.00,6.25
TXN-2023-003523,CUST-123,158.36,false,4.75,0.00,0.00,4.75
TXN-2023-003524,CUST-123,338.02,true,10.14,10.14,0.00,20.28
TXN-2023-003525,CUST-123,413.79,false,12.41,0.00,0.00,12.41
TXN-2023-003526,CUST-123,227.46,false,6.82,0.00,0.00,6.82
TXN-2023-003527,CUST-123,149.78,false,4.49,0.00,0.00,4.49
TXN-2023-003528,CUST-123,275.31,false,8.26,0.00,0.00,8.26
TXN-2023-003529,CUST-123,252.97,false,7.59,0.00,0.00,7.59
TXN-2023-003530,CUST-123,449.13,false,13.47,0.00,0.00,13.47
TXN-2023-003531,CUST-123,293.40,false,8.80,0.00,0.00,8.80
TXN-2023-003532,CUST-123,95.67,false,2.87,0.00,0.00,2.87
TXN-2023-003533,CUST-123,157.67,false,4.73,0.00,0.00,4.73
TXN-2023-003534,CUST-123,236.13,false,7.08,0.00,0.00,7.08
TXN-2023-003535,CUST-123,225.62,false,6.77,0.00,0.00,6.77
TXN-2023-003536,CUST-123,151.33,false,4.54,0.00,0.00,4.54
TXN-2023-003537,CUST-123,206.32,false,6.19,0.00,0.00,6.19
TXN-2023-003538,CUST-123,183.79,false,5.51,0.00,0.00,5.51
TXN-2023-003539,CUST-123,301.54,false,9.05,0.00,0.00,9.05
TXN-2023-003540,CUST-123,349.46,false,10.48,0.00,0.00,10.48
TXN-2023-003541,CUST-123,118.65,false,3.56,0.00,0.00,3.56
TXN-2023-003542,CUST-123,83.64,true,2.51,2.51,0.00,5.02
TXN-2023-003543,CUST-123,136.99,false,4.11,0.00,0.00,4.11
TXN-2023-003544,CUST-123,221.06,false,6.63,0.00,0.00,6.63
TXN-2023-003545,CUST-123,869.26,false,26.08,0.00,0.00,26.08
TXN-2023-003546,CUST-123,864.68,false,25.94,0.00,0.00,25.94
TXN-2023-003547,CUST-123,199.63,false,5.99,0.00,0.00,5.99
TXN-2023-003548,CUST-123,530.09,false,15.90,0.00,0.00,15.90
TXN-2023-003549,CUST-124,1730.05,false,51.90,0.00,0.00,51.90
TXN-2023-003550,CUST-124,853.08,false,25.59,0.00,0.00,25.59
TXN-2023-003551,CUST-124,1382.86,false,41.49,0.00,0.00,41.49
TXN-2023-003552,CUST-124,3172.26,false,95.17,0.00,28.55,123.72
TXN-2023-003553,CUST-124,1258.81,false,37.76,0.00,0.00,37.76
TXN-2023-003554,CUST-124,2937.07,false,88.11,0.00,0.00,88.11
TXN-2023-003555,CUST-124,1768.34,false,53.05,0.00,0.00,53.05
TXN-2023-003556,CUST-124,2342.69,false,70.28,0.00,0.00,70.28
TXN-2023-003557,CUST-124,3808.80,false,114.26,0.00,34.28,148.54
TXN-2023-003558,CUST-124,1190.56,false,35.72,0.00,0.00,35.72
TXN-2023-003559,CUST-124,1920.08,false,57.60,0.00,0.00,57.60
TXN-2023-003560,CUST-124,2702.81,false,81.08,0.00,0.00,81.08
TXN-2023-003561,CUST-124,2339.55,false,70.19,0.00,0.00,70.19
TXN-2023-003562,CUST-124,1309.90,true,39.30,39.30,0.00,78.59
TXN-2023-003563,CUST-124,3685.73,false,110.57,0.00,33.17,143.74
TXN-2023-003564,CUST-124,2663.43,false,79.90,0.00,0.00,79.90
TXN-2023-003565,CUST-125,865.74,false,25.97,0.00,0.00,25.97
TXN-2023-003566,CUST-125,2392.96,false,71.79,0.00,0.00,71.79
TXN-2023-003567,CUST-125,802.15,false,24.06,0.00,0.00,24.06
TXN-2023-003568,CUST-125,780.03,false,23.40,0.00,0.00,23.40
TXN-2023-003569,CUST-125,1348.14,false,40.44,0.00,0.00,40.44
TXN-2023-003570,CUST-125,518.78,false,15.56,0.00,0.00,15.56
TXN-2023-003571,CUST-125,506.55,false,15.20,0.00,0.00,15.20
TXN-2023-003572,CUST-125,2275.40,true,68.26,68.26,0.00,136.52
TXN-2023-003573,CUST-125,1059.26,false,31.78,0.00,0.00,31.78
TXN-2023-003574,CUST-125,932.25,false,27.97,0.00,0.00,27.97
TXN-2023-003575,CUST-125,1322.64,true,39.68,39.68,0.00,79.36
TXN-2023-003576,CUST-125,1486.01,false,44.58,0.00,0.00,44.58
TXN-2023-003577,CUST-125,1037.67,false,31.13,0.00,0.00,31.13
TXN-2023-003578,CUST-125,1577.27,false,47.32,0.00,0.00,47.32
TXN-2023-003579,CUST-125,1106.15,false,33.18,0.00,0.00,33.18
TXN-2023-003580,CUST-125,914.51,false,27.44,0.00,0.00,27.44
